;Time;Thrust;BEM pressure;N2O pressure
0;0.0;32767;0;1
1;0.01245260238647461;32767;1;0
2;0.02490520477294922;32767;0;0
3;0.03601360321044922;32767;1;0
4;0.04700589179992676;32767;1;1
5;0.05809831619262695;32767;0;0
6;0.06911134719848633;32767;1;0
7;0.0801246166229248;32767;1;0
8;0.09110713005065918;32767;0;0
9;0.10224533081054688;32767;0;0
10;0.11325263977050781;32767;0;0
11;0.12424397468566895;32767;0;1
12;0.13521814346313477;32767;0;0
13;0.14627528190612793;32767;0;0
14;0.1572737693786621;32767;-1;-1
15;0.16829490661621094;32767;1;0
16;0.1795823574066162;32767;0;1
17;0.19050168991088867;32767;1;0
18;0.20159697532653809;32767;0;1
19;0.21392154693603516;32767;1;0
20;0.22499966621398926;32767;0;0
21;0.23601627349853516;32767;0;0
22;0.24700617790222168;32767;0;0
23;0.2580227851867676;32767;0;0
24;0.26901698112487793;32767;1;1
25;0.28003621101379395;32767;0;1
26;0.29104065895080566;32767;0;0
27;0.30217885971069336;32767;0;-1
28;0.31320714950561523;32767;1;0
29;0.32422733306884766;32767;0;1
30;0.33521461486816406;32767;0;0
31;0.34626007080078125;32767;0;0
32;0.3572652339935303;32767;0;0
33;0.3683316707611084;32767;0;1
34;0.3794088363647461;32767;1;0
35;0.39037418365478516;32767;0;1
36;0.4014606475830078;32767;0;1
37;0.41259169578552246;32767;0;0
38;0.42359209060668945;32767;0;0
39;0.4345581531524658;32767;-1;0
40;0.44844627380371094;32767;0;1
41;0.4595322608947754;32767;0;-1
42;0.47051072120666504;32767;0;0
43;0.48154401779174805;32767;0;1
44;0.4926142692565918;32767;0;1
45;0.5035955905914307;32767;1;0
46;0.5145707130432129;32767;0;1
47;0.5255322456359863;32767;0;-1
48;0.5364995002746582;32767;0;0
49;0.5474827289581299;32767;0;0
50;0.5585391521453857;32767;0;0
51;0.5695784091949463;32767;1;0
52;0.5805654525756836;32767;0;0
53;0.5915377140045166;32767;0;1
54;0.6025590896606445;32767;0;0
55;0.6134822368621826;32767;0;0
56;0.624382734298706;32767;1;1
57;0.6353259086608887;32767;0;0
58;0.6463491916656494;32767;1;0
59;0.6573624610900879;32767;1;-1
60;0.668463945388794;32767;1;0
61;0.6795389652252197;32767;0;0
62;0.6905162334442139;32767;2;0
63;0.7015507221221924;32767;0;1
64;0.7125949859619141;32767;0;0
65;0.7235672473907471;32767;1;0
66;0.734541654586792;32767;0;0
67;0.7455189228057861;32767;0;0
68;0.7564840316772461;32767;1;0
69;0.7674825191497803;32767;0;0
70;0.7784655094146729;32767;0;0
71;0.7896769046783447;32767;1;0
72;0.8006691932678223;32767;-1;-1
73;0.8117024898529053;32767;0;0
74;0.8227686882019043;32767;1;1
75;0.8337512016296387;32767;0;0
76;0.8448054790496826;32767;0;0
77;0.8558688163757324;32767;0;1
78;0.866912841796875;32767;0;0
79;0.8779189586639404;32767;1;0
80;0.8888852596282959;32767;0;0
81;0.8999176025390625;32767;0;0
82;0.9109158515930176;32767;1;0
83;0.921978235244751;32767;1;0
84;0.932969331741333;32767;0;0
85;0.943941593170166;32767;0;0
86;0.955007791519165;32767;1;0
87;0.9661099910736084;32767;0;1
88;0.9770994186401367;32767;0;1
89;0.9880876541137695;32767;1;0
90;0.9990806579589844;32767;0;0
91;1.0100810527801514;32767;1;1
92;1.021097183227539;32767;0;0
93;1.0323126316070557;32767;0;0
94;1.0433309078216553;32767;0;1
95;1.054326057434082;32767;1;0
96;1.0653715133666992;32767;0;0
97;1.0763823986053467;32767;1;0
98;1.087378740310669;32767;1;1
99;1.0984711647033691;32767;0;0
100;1.1095514297485352;32767;1;0
101;1.1205675601959229;32767;1;0
102;1.1316208839416504;32767;1;0
103;1.1426832675933838;32767;1;0
104;1.1536893844604492;32767;1;0
105;1.1648156642913818;32767;0;0
106;1.1759088039398193;32767;1;0
107;1.1869151592254639;32767;1;0
108;1.197920322418213;32767;0;0
109;1.2115671634674072;32767;1;0
110;1.226201057434082;32767;1;0
111;1.2407381534576416;32767;1;0
112;1.255497932434082;32767;0;1
113;1.2700400352478027;32767;1;1
114;1.2845489978790283;32767;1;0
115;1.298997163772583;32767;0;1
116;1.3134958744049072;32767;0;0
117;1.328056812286377;32767;1;1
118;1.3427479267120361;32767;0;-1
119;1.3573200702667236;32767;0;1
120;1.3719017505645752;32767;0;1
121;1.3864507675170898;32767;0;1
122;1.400965690612793;32767;0;0
123;1.4157578945159912;32767;0;0
124;1.4302208423614502;32767;1;1
125;1.4446618556976318;32767;0;1
126;1.4591126441955566;32767;2;0
127;1.4736504554748535;32767;0;0
128;1.4881396293640137;32767;0;0
129;1.5028655529022217;32767;0;0
130;1.5174636840820312;32767;1;-1
131;1.5319795608520508;32767;0;-1
132;1.5464954376220703;32767;1;0
133;1.5610504150390625;32767;1;0
134;1.575756311416626;32767;-1;0
135;1.590238332748413;32767;1;0
136;1.60467529296875;32767;1;1
137;1.6191482543945312;32767;1;1
138;1.633655309677124;32767;0;0
139;1.648191213607788;32767;0;1
140;1.6642582416534424;32767;0;0
141;1.6788055896759033;32767;1;0
142;1.6933684349060059;32767;0;-1
143;1.708007574081421;32767;0;0
144;1.7227234840393066;32767;1;0
145;1.7372634410858154;32767;1;0
146;1.7517521381378174;32767;1;0
147;1.7663521766662598;32767;0;0
148;1.7809650897979736;32767;0;0
149;1.795558214187622;32767;0;0
150;1.8100051879882812;32767;1;0
151;1.8244552612304688;32767;1;0
152;1.83896803855896;32767;0;1
153;1.8534820079803467;32767;1;0
154;1.868021011352539;32767;0;0
155;1.886138677597046;32767;0;0
156;1.900693655014038;32767;0;1
157;1.9154083728790283;32767;1;0
158;1.9298992156982422;32767;0;0
159;1.9444682598114014;32767;0;1
160;1.9589471817016602;32767;0;1
161;1.9734621047973633;32767;1;0
162;1.9879980087280273;32767;1;1
163;2.0027339458465576;32767;1;0
164;2.017335891723633;32767;1;0
165;2.031827688217163;32767;1;0
166;2.046360731124878;32767;1;1
167;2.060941696166992;32767;1;0
168;2.075631618499756;32767;1;0
169;2.090050458908081;32767;1;0
170;2.1045243740081787;32767;1;1
171;2.1190571784973145;32767;0;1
172;2.133594274520874;32767;1;0
173;2.1481411457061768;32767;0;0
174;2.1628029346466064;32767;0;1
175;2.177379846572876;32767;0;0
176;2.191873788833618;32767;1;0
177;2.206480026245117;32767;1;1
178;2.2210237979888916;32767;0;2
179;2.2356855869293213;32767;0;1
180;2.2501444816589355;32767;1;-1
181;2.2646405696868896;32767;0;0
182;2.2791123390197754;32767;0;0
183;2.2935574054718018;32767;1;0
184;2.3081581592559814;32767;0;0
185;2.322838068008423;32767;1;0
186;2.3373889923095703;32767;1;2
187;2.3518800735473633;32767;0;0
188;2.36643385887146;32767;0;0
189;2.3809807300567627;32767;0;0
190;2.3955078125;32767;1;-1
191;2.409947633743286;32767;0;0
192;2.424504518508911;32767;1;0
193;2.4389524459838867;32767;0;1
194;2.4534244537353516;32767;1;0
195;2.4680073261260986;32767;1;0
196;2.482694149017334;32767;1;0
197;2.4971041679382324;32767;1;0
198;2.5116260051727295;32767;1;0
199;2.526181936264038;32767;0;0
200;2.540747880935669;32767;1;0
201;2.5553507804870605;32767;1;0
202;2.569849729537964;32767;1;1
203;2.5844197273254395;32767;0;1
204;2.5988755226135254;32767;0;0
205;2.613393545150757;32767;1;-1
206;2.6279332637786865;32767;1;1
207;2.6426002979278564;32767;1;1
208;2.657097339630127;32767;1;1
209;2.671679973602295;32767;0;-1
210;2.686239004135132;32767;0;0
211;2.7007899284362793;32767;0;1
212;2.715423822402954;32767;0;0
213;2.729876756668091;32767;0;0
214;2.7444076538085938;32767;1;0
215;2.758854389190674;32767;1;0
216;2.773385524749756;32767;0;0
217;2.787949323654175;32767;0;1
218;2.8027102947235107;32767;0;0
219;2.817188262939453;32767;1;1
220;2.8316993713378906;32767;1;0
221;2.846245288848877;32767;0;-1
222;2.860719919204712;32767;0;1
223;2.875553846359253;32767;1;0
224;2.8900537490844727;32767;1;0
225;2.9045393466949463;32767;1;1
226;2.9189863204956055;32767;0;1
227;2.933471202850342;32767;0;0
228;2.947996139526367;32767;1;0
229;2.962656021118164;32767;1;0
230;2.9771728515625;32767;1;0
231;2.991684675216675;32767;0;1
232;3.0063376426696777;32767;1;0
233;3.0208635330200195;32767;0;1
234;3.0354223251342773;32767;0;1
235;3.049873113632202;32767;1;0
236;3.0644161701202393;32767;1;1
237;3.0788989067077637;32767;0;1
238;3.093414783477783;32767;0;1
239;3.1078808307647705;32767;1;0
240;3.1225976943969727;32767;0;0
241;3.1370272636413574;32767;0;1
242;3.1515612602233887;32767;0;0
243;3.1660921573638916;32767;0;1
244;3.180669069290161;32767;1;0
245;3.1952059268951416;32767;0;1
246;3.2096266746520996;32767;1;1
247;3.224081516265869;32767;0;0
248;3.238522529602051;32767;0;0
249;3.25307035446167;32767;0;0
250;3.2676191329956055;32767;0;0
251;3.2821991443634033;32767;1;0
252;3.2966299057006836;32767;0;-1
253;3.3110477924346924;32767;0;1
254;3.3258607387542725;32767;0;0
255;3.340219497680664;32767;-1;1
256;3.3548033237457275;32767;1;0
257;3.369371175765991;32767;0;0
258;3.3838882446289062;32767;0;0
259;3.398352861404419;32767;0;1
260;3.4130377769470215;32767;0;-1
261;3.4276487827301025;32767;0;1
262;3.4422194957733154;32767;1;1
263;3.456688404083252;32767;1;0
264;3.471182346343994;32767;0;0
265;3.4891717433929443;32767;0;0
266;3.503650665283203;32767;1;0
267;3.5182137489318848;32767;0;0
268;3.532883405685425;32767;0;0
269;3.54740834236145;32767;0;0
270;3.5618672370910645;32767;0;1
271;3.5764029026031494;32767;0;1
272;3.5909759998321533;32767;0;0
273;3.6055257320404053;32767;1;1
274;3.6199727058410645;32767;0;0
275;3.634521722793579;32767;0;0
276;3.6490085124969482;32767;1;0
277;3.663483142852783;32767;1;0
278;3.6780710220336914;32767;1;-1
279;3.692737102508545;32767;0;1
280;3.7074267864227295;32767;1;0
281;3.724330186843872;32767;1;1
282;3.7387959957122803;32767;1;1
283;3.7534568309783936;32767;1;0
284;3.768096923828125;32767;0;0
285;3.7828168869018555;32767;1;0
286;3.7973716259002686;32767;0;0
287;3.811784505844116;32767;1;0
288;3.826509475708008;32767;0;0
289;3.8410611152648926;32767;0;1
290;3.8557801246643066;32767;0;0
291;3.8702659606933594;32767;1;0
292;3.8848867416381836;32767;1;0
293;3.899273633956909;32767;1;1
294;3.9137063026428223;32767;1;0
295;3.928213119506836;32767;0;0
296;3.9428889751434326;32767;0;1
297;3.9574697017669678;32767;1;-1
298;3.9719045162200928;32767;1;0
299;3.986436367034912;32767;0;1
300;4.001038312911987;32767;0;1
301;4.015606164932251;32767;0;0
302;4.030101776123047;32767;1;0
303;4.0445966720581055;32767;1;0
304;4.0590574741363525;32767;1;0
