Time [s];Waga rybacka [kg];pressure_tank
0.03067636489868164;-0.024;-0.047
0.9300918579101562;-0.024;-0.025
1.708146572113037;-0.021;-0.042
2.5795068740844727;-0.008;0.002
3.571197509765625;-0.021;-0.029
4.455469131469727;-0.025;-0.016
5.273015260696411;-0.021;-0.02
6.0782763957977295;-0.018;0.002
6.914809703826904;-0.028;-0.011
7.792805910110474;-0.018;-0.033
8.69057011604309;-0.021;-0.029
9.487914562225342;-0.025;0.029
10.34320878982544;-0.02;1.234
11.205639362335205;-0.009;3.635
12.068599224090576;0.001;5.31
12.92882752418518;0.007;7.451
13.793936252593994;0.006;10.474
14.66183066368103;-0.0;14.501
15.537217378616333;0.073;31.813
16.42724108695984;0.111;22.134
17.28629469871521;0.162;22.232
18.191914081573486;0.156;23.827
19.06788921356201;0.163;25.058
19.975459337234497;0.23;26.313
20.858911275863647;0.227;27.168
21.65421152114868;0.218;27.947
22.43843960762024;0.286;28.807
23.400026559829712;0.312;29.73
24.212533712387085;0.335;30.572
25.06341814994812;0.337;31.199
25.913339138031006;0.352;31.902
26.759955167770386;0.358;32.413
27.61495280265808;0.416;33.215
28.44693160057068;0.417;33.815
29.28477144241333;0.417;34.415
30.13187074661255;0.429;34.926
30.977895736694336;0.46;35.517
31.833223342895508;0.441;35.813
32.67986750602722;0.457;35.62
33.53620743751526;0.463;35.714
34.4097113609314;0.465;35.611
35.292211055755615;0.45;35.616
36.16001510620117;0.457;35.62
37.04013109207153;0.456;35.472
37.90916991233826;0.457;35.325
38.78944993019104;0.463;35.401
39.68503665924072;0.463;35.221
40.593098640441895;0.459;35.217
41.487855195999146;0.465;35.199
42.30258893966675;0.457;35.074
43.11405348777771;0.46;35.123
43.920063495635986;0.465;35.02
44.88607358932495;0.465;34.926
45.69657373428345;0.456;35.114
46.51425504684448;0.462;34.93
47.323856592178345;0.469;34.921
48.13116097450256;0.465;34.872
48.97276544570923;0.469;34.814
49.80292868614197;0.462;34.881
50.64338731765747;0.46;34.926
51.47654414176941;0.478;34.854
52.3302845954895;0.46;34.823
53.195303440093994;0.457;34.872
54.03848576545715;0.46;34.818
54.89152526855469;0.487;34.823
55.73538851737976;0.441;35.62
56.58854293823242;0.456;36.31
57.4373095035553;0.469;37.009
58.308011531829834;0.475;37.712
59.18101119995117;0.508;38.321
60.08903384208679;0.524;38.72
61.00741767883301;0.551;39.127
61.91752076148987;0.578;39.732
62.8524215221405;0.609;40.135
63.736263275146484;0.628;40.632
64.62112045288086;0.64;41.044
65.45604062080383;0.665;41.447
66.45933556556702;0.691;41.94
67.3046019077301;0.713;42.343
68.18605041503906;1.475;42.724
69.08369970321655;0.745;43.046
69.97292804718018;0.768;43.436
70.85311269760132;0.783;43.835
71.73580193519592;0.8;44.144
72.62922930717468;0.815;44.547
73.51200771331787;0.839;44.955
74.40124464035034;0.857;45.264
75.28272342681885;0.872;45.631
76.17387437820435;0.891;45.962
77.06973767280579;0.906;46.37
77.98532176017761;0.925;46.616
78.89484572410583;0.946;47.064
79.81085205078125;0.964;47.454
80.71710681915283;0.979;47.758
81.64304757118225;0.997;48.171
82.56064915657043;1.008;48.574
83.4021213054657;1.026;48.874
84.23277974128723;1.04;49.272
85.06429505348206;1.066;49.577
85.90107321739197;1.075;49.868
86.73159098625183;1.081;50.177
87.73767948150635;1.108;50.58
88.56633186340332;1.114;50.88
89.40075612068176;1.124;51.122
90.23824954032898;1.142;51.382
91.06935477256775;1.154;51.687
91.90873217582703;1.154;52.09
92.74116539955139;1.178;52.22
93.57356119155884;1.188;52.497
94.41601800918579;1.187;52.797
95.2520124912262;1.206;52.999
96.11653327941895;1.218;53.299
96.9724063873291;1.224;53.568
97.83702349662781;1.234;53.796
98.69389510154724;1.251;53.899
99.54873156547546;1.255;54.199
100.4154212474823;1.27;54.405
101.27386617660522;1.277;54.504
102.1385817527771;1.277;54.697
102.9960949420929;1.292;54.997
103.85339665412903;1.298;55.1
104.71860265731812;1.297;55.207
105.57715034484863;1.307;55.333
106.4470009803772;1.322;55.61
107.30404448509216;1.326;55.61
108.16933012008667;1.332;55.718
109.02609467506409;1.34;55.897
109.8827736377716;1.343;55.969
110.91805529594421;1.346;56.0
111.77988362312317;1.352;56.211
112.64497232437134;1.355;56.3
113.5032365322113;1.36;56.3
114.36077189445496;1.366;56.403
115.24948382377625;1.368;56.502
116.12961077690125;1.368;56.497
117.01972126960754;1.383;56.605
117.90610432624817;1.38;56.6
118.78604125976562;1.383;56.681
119.67399621009827;1.386;56.694
120.55446100234985;1.393;56.712
121.44523406028748;1.393;56.797
122.3267457485199;1.392;56.793
123.22019720077515;1.396;56.802
124.1016538143158;1.395;56.905
124.98361349105835;1.401;56.9
125.87537455558777;1.402;56.905
126.75692677497864;1.409;56.9
127.6478865146637;1.415;56.95
128.53394103050232;1.405;56.999
129.41667413711548;1.409;57.012
130.30716919898987;1.414;56.999
131.18946981430054;1.423;57.088
132.0936405658722;1.423;56.999
132.98856329917908;1.42;57.097
133.88744115829468;1.421;57.093
134.9879903793335;1.423;57.102
135.90095591545105;1.426;57.093
136.81773400306702;1.424;57.2
137.73657131195068;1.421;57.115
138.6622040271759;1.427;57.097
139.57990527153015;1.435;57.097
140.50653862953186;1.426;57.102
141.42411613464355;1.429;57.097
142.3497552871704;1.433;57.147
143.27097177505493;1.435;57.191
144.1991856098175;1.432;57.097
145.11899065971375;1.43;57.147
146.04600524902344;1.43;57.2
146.96572399139404;1.441;57.102
147.8952488899231;1.436;57.196
148.81624126434326;1.438;57.196
149.74747967720032;1.442;57.191
150.66610717773438;1.442;57.196
151.59391117095947;1.447;57.196
152.5155167579651;1.45;57.2
153.4655156135559;1.445;57.196
154.4104769229889;2.287;57.2
155.5256588459015;1.442;57.097
156.4342339038849;1.441;57.017
157.34957838058472;1.438;57.102
158.26047730445862;1.445;56.999
159.17634177207947;1.444;56.976
160.0879201889038;1.444;56.941
161.00711107254028;1.448;56.994
161.91951656341553;1.45;56.896
162.8379180431366;1.448;56.9
163.7515208721161;1.445;56.9
164.6364221572876;1.439;56.811
165.50291657447815;1.445;56.797
166.38471102714539;1.448;56.788
167.2528977394104;1.448;56.829
168.1539430618286;1.45;56.797
169.04302525520325;1.442;56.797
169.93324065208435;1.451;56.802
170.83362340927124;1.447;56.753
171.72846937179565;1.448;56.694
172.6278896331787;1.451;56.699
173.52208757400513;1.451;56.748
174.4126114845276;1.448;56.699
175.31123280525208;1.447;56.694
176.20204734802246;1.45;56.649
177.290100812912;1.45;56.69
178.1824870109558;1.456;56.596
179.07877254486084;1.445;56.6
179.9703826904297;1.453;56.896
180.86277532577515;1.453;56.999
181.7619400024414;1.456;57.097
182.6566925048828;1.922;57.196
183.56046557426453;1.463;57.241
184.45506978034973;1.461;57.294
185.3558132648468;1.466;57.196
186.24830532073975;1.459;57.299
187.1415057182312;1.469;57.299
188.04343175888062;1.463;57.294
188.94139981269836;1.464;57.299
189.84516763687134;1.463;57.245
190.73866939544678;1.466;57.299
191.66672897338867;1.466;57.299
192.58741354942322;1.464;57.29
193.5136239528656;1.464;57.196
194.42927813529968;1.464;57.294
195.35238003730774;1.469;57.299
196.26898646354675;1.463;57.303
197.19216990470886;1.464;57.294
198.11209344863892;1.472;57.294
199.0358648300171;1.472;57.299
200.16829705238342;1.475;57.294
201.11496949195862;1.469;57.294
202.02853274345398;1.473;57.398
202.9295310974121;1.472;57.389
203.84398317337036;1.476;57.294
204.7460494041443;1.472;57.389
205.56908512115479;1.466;57.294
