;Time;Thrust;BEM pressure;N2O pressure
0;0.0;163835;5;5
1;0.012381553649902344;163835;0;0
2;0.024723052978515625;163835;5;0
3;0.035952091217041016;163835;0;-5
4;0.04695248603820801;163835;0;5
5;0.05797886848449707;163835;0;0
6;0.07048225402832031;163835;10;0
7;0.0815424919128418;163835;0;-5
8;0.09251070022583008;163835;0;0
9;0.1034841537475586;163835;5;0
10;0.1144247055053711;163835;5;0
11;0.12559080123901367;163835;0;-5
12;0.13669395446777344;163835;0;5
13;0.14771747589111328;163835;5;5
14;0.15877175331115723;163835;0;0
15;0.1698460578918457;163835;0;0
16;0.18085050582885742;163835;0;0
17;0.19190382957458496;163835;5;0
18;0.20299816131591797;163835;0;0
19;0.21419548988342285;163835;5;0
20;0.2252037525177002;163835;5;0
21;0.23623919486999512;163835;5;5
22;0.24723434448242188;163835;0;0
23;0.25827980041503906;163835;0;0
24;0.2694730758666992;163835;0;5
25;0.28047943115234375;163835;0;5
26;0.2914888858795166;163835;0;0
27;0.3025400638580322;163835;5;0
28;0.31354546546936035;163835;0;0
29;0.32451486587524414;163835;0;-5
30;0.33571720123291016;163835;5;0
31;0.3467402458190918;163835;0;0
32;0.35776567459106445;163835;5;0
33;0.3688230514526367;163835;5;-5
34;0.37989234924316406;163835;0;0
35;0.3909037113189697;163835;0;5
36;0.40198302268981934;163835;0;0
37;0.413083553314209;163835;0;0
38;0.42409753799438477;163835;0;0
39;0.43512606620788574;163835;5;0
40;0.4490225315093994;163835;0;-5
41;0.46008968353271484;163835;5;0
42;0.4711029529571533;163835;5;0
43;0.48214244842529297;163835;5;0
44;0.49321794509887695;163835;5;5
45;0.5042240619659424;163835;0;0
46;0.5152432918548584;163835;5;5
47;0.5262236595153809;163835;0;0
48;0.5371670722961426;163835;0;0
49;0.5481681823730469;163835;0;0
50;0.5593194961547852;163835;0;5
51;0.5703129768371582;163835;0;0
52;0.5813732147216797;163835;5;5
53;0.592362642288208;163835;0;0
54;0.6034250259399414;163835;0;0
55;0.6144113540649414;163835;0;5
56;0.6254703998565674;163835;5;0
57;0.6364560127258301;163835;0;5
58;0.6474332809448242;163835;5;5
59;0.658449649810791;163835;5;0
60;0.6696109771728516;163835;0;5
61;0.6806104183197021;163835;5;0
62;0.6916065216064453;163835;0;5
63;0.7026457786560059;163835;5;5
64;0.7136721611022949;163835;-5;5
65;0.7246794700622559;163835;0;0
66;0.7357940673828125;163835;5;0
67;0.7468202114105225;163835;0;0
68;0.7578744888305664;163835;0;0
69;0.7689428329467773;163835;0;5
70;0.7799782752990723;163835;5;5
71;0.7910025119781494;163835;5;0
72;0.8021068572998047;163835;0;5
73;0.8132011890411377;163835;0;0
74;0.8242166042327881;163835;5;0
75;0.8352558612823486;163835;5;5
76;0.8462510108947754;163835;5;0
77;0.8573074340820312;163835;5;0
78;0.8683338165283203;163835;5;0
79;0.8794910907745361;163835;5;5
80;0.8904836177825928;163835;5;0
81;0.9015116691589355;163835;5;5
82;0.9125790596008301;163835;5;0
83;0.9235742092132568;163835;5;0
84;0.934593915939331;163835;5;0
85;0.9456708431243896;163835;0;0
86;0.9567062854766846;163835;-5;0
87;0.9677307605743408;163835;5;-5
88;0.9787461757659912;163835;5;0
89;0.989816427230835;163835;5;0
90;1.000835657119751;163835;0;0
91;1.0119130611419678;163835;0;5
92;1.0230193138122559;163835;5;0
93;1.0340688228607178;163835;0;5
94;1.0450959205627441;163835;0;5
95;1.056133508682251;163835;5;0
96;1.0671846866607666;163835;5;0
97;1.0782108306884766;163835;0;5
98;1.0893731117248535;163835;5;0
99;1.100395679473877;163835;0;0
100;1.1114120483398438;163835;0;0
101;1.1224391460418701;163835;0;0
102;1.133509635925293;163835;0;5
103;1.1445248126983643;163835;0;5
104;1.155637264251709;163835;0;5
105;1.166670560836792;163835;5;0
106;1.1776800155639648;163835;5;0
107;1.1887190341949463;163835;0;0
108;1.1997945308685303;163835;0;5
109;1.210813045501709;163835;5;5
110;1.2219171524047852;163835;0;0
111;1.2329604625701904;163835;0;0
112;1.245912790298462;163835;0;0
113;1.2605063915252686;163835;5;0
114;1.2750749588012695;163835;0;0
115;1.2896292209625244;163835;5;0
116;1.3041136264801025;163835;0;5
117;1.3186941146850586;163835;5;0
118;1.33327054977417;163835;0;0
119;1.3479249477386475;163835;0;5
120;1.3625681400299072;163835;5;0
121;1.3771796226501465;163835;5;0
122;1.3918371200561523;163835;0;0
123;1.4063527584075928;163835;5;0
124;1.4208729267120361;163835;0;0
125;1.4353322982788086;163835;0;5
126;1.4501469135284424;163835;0;-5
127;1.4648323059082031;163835;0;0
128;1.479461669921875;163835;0;0
129;1.493974208831787;163835;0;-5
130;1.5085968971252441;163835;0;5
131;1.5232172012329102;163835;5;0
132;1.5377774238586426;163835;5;5
133;1.5523359775543213;163835;0;0
134;1.5669362545013428;163835;0;5
135;1.58152174949646;163835;5;0
136;1.596006155014038;163835;0;0
137;1.6105976104736328;163835;0;0
138;1.6251671314239502;163835;0;0
139;1.6398825645446777;163835;5;0
140;1.6544101238250732;163835;5;0
141;1.6689832210540771;163835;0;5
142;1.6835737228393555;163835;5;0
143;1.6981852054595947;163835;5;5
144;1.7129137516021729;163835;0;0
145;1.7273950576782227;163835;5;-5
146;1.7418403625488281;163835;0;0
147;1.7563657760620117;163835;0;0
148;1.7709133625030518;163835;0;0
149;1.7854046821594238;163835;0;5
150;1.8001770973205566;163835;0;5
151;1.814814805984497;163835;5;0
152;1.8294460773468018;163835;0;0
153;1.8438656330108643;163835;5;0
154;1.8583869934082031;163835;0;0
155;1.8765146732330322;163835;0;5
156;1.8910717964172363;163835;0;0
157;1.9055893421173096;163835;5;0
158;1.9202756881713867;163835;5;0
159;1.934866189956665;163835;0;0
160;1.9495065212249756;163835;0;0
161;1.964048147201538;163835;0;0
162;1.978663444519043;163835;0;0
163;1.9932827949523926;163835;0;5
164;2.0078024864196777;163835;0;0
165;2.022359848022461;163835;5;0
166;2.0368943214416504;163835;0;0
167;2.051410675048828;163835;5;0
168;2.065941095352173;163835;5;0
169;2.080521583557129;163835;0;5
170;2.0951199531555176;163835;5;0
171;2.1098074913024902;163835;0;0
172;2.1243207454681396;163835;0;0
173;2.138949155807495;163835;0;0
174;2.153534412384033;163835;5;5
175;2.168168067932129;163835;0;5
176;2.182833433151245;163835;0;0
