;Time;Thrust;BEM pressure;N2O pressure
0;0.0;17291;1;2698
1;0.007928133010864258;16863;1;2713
2;0.015137910842895508;16873;1;2704
3;0.022398948669433594;16858;0;2720
4;0.029604434967041016;16855;1;2713
5;0.03682994842529297;16876;1;2709
6;0.04403400421142578;16862;1;2708
7;0.051238298416137695;16862;1;2711
8;0.05843782424926758;16867;1;2678
9;0.06564640998840332;16865;1;2706
10;0.0728600025177002;16856;1;2691
11;0.08006644248962402;16864;1;2711
12;0.08726763725280762;16864;1;2707
13;0.0944678783416748;16864;1;2706
14;0.10166645050048828;16874;1;2693
15;0.10886645317077637;16854;1;2720
16;0.1160886287689209;16860;0;2680
17;0.12330150604248047;16857;0;2717
18;0.13050127029418945;16857;1;2713
19;0.13770723342895508;16859;2;2708
20;0.14490962028503418;16862;1;2700
21;0.15211272239685059;16864;1;2706
22;0.15931177139282227;16858;1;2704
23;0.16651034355163574;16852;1;2706
24;0.17371177673339844;16859;1;2686
25;0.18091106414794922;16859;1;2707
26;0.18810629844665527;16867;0;2706
27;0.19530582427978516;16852;1;2704
28;0.20250558853149414;16853;1;2695
29;0.2097012996673584;16890;1;2700
30;0.2169027328491211;16858;1;2701
31;0.2241067886352539;16862;1;2710
32;0.23131871223449707;16864;1;2703
33;0.2385258674621582;16874;1;2708
34;0.24573159217834473;16873;1;2712
35;0.25293707847595215;16873;1;2716
36;0.26035428047180176;16875;1;2716
37;0.26779818534851074;16845;1;2711
38;0.2750124931335449;16869;2;2709
39;0.28223180770874023;16862;0;2713
40;0.28943419456481934;16841;1;2693
41;0.29663610458374023;16884;1;2735
42;0.30383968353271484;16858;1;2702
43;0.31104254722595215;16856;1;2729
44;0.31833958625793457;16889;1;2752
45;0.32555222511291504;16854;1;2746
46;0.33275771141052246;16835;1;2815
47;0.33996057510375977;16859;0;2746
48;0.34715962409973145;16879;1;2691
49;0.35435914993286133;16879;1;2764
50;0.3615598678588867;16876;0;2701
51;0.36877989768981934;16863;2;2695
52;0.37599945068359375;16868;1;2761
53;0.3832120895385742;16877;1;2734
54;0.39041709899902344;16874;1;2731
55;0.39761924743652344;16848;2;2719
56;0.40482020378112793;16892;1;2725
57;0.41202473640441895;16880;0;2707
58;0.41922712326049805;16871;1;2749
59;0.42642903327941895;16837;1;2710
60;0.43363499641418457;16873;1;2762
61;0.442781925201416;16872;1;2750
62;0.4506494998931885;16865;1;2755
