;Time;Thrust;BEM_Pressure;N2O_Pressure;N2O_Weight
0;0.003415822982788086;79;31;111;2910
1;0.01730966567993164;95;30;22;2898
2;0.030545711517333984;62;29;-50;2904
3;0.04632401466369629;78;28;57;2932
4;0.0592646598815918;84;32;32;2898
5;0.07226228713989258;70;29;-30;2888
6;0.08521914482116699;76;30;101;2909
7;0.09803342819213867;89;30;24;2899
8;0.11085939407348633;65;29;-114;2908
9;0.12366342544555664;77;31;107;2908
10;0.13657212257385254;93;30;-1;2895
11;0.14939522743225098;71;29;-48;2915
12;0.16231775283813477;83;35;33;2912
13;0.1751856803894043;85;31;14;2887
14;0.18799066543579102;78;26;21;2931
15;0.2007901668548584;81;34;27;2909
16;0.21361041069030762;80;30;1;2874
17;0.22653532028198242;78;28;49;2938
18;0.2393813133239746;83;32;31;2895
19;0.252288818359375;71;29;-30;2887
20;0.26514291763305664;77;31;100;2903
21;0.2779881954193115;89;32;23;2905
22;0.2907891273498535;63;29;-114;2903
23;0.30356740951538086;80;32;107;2904
24;0.3165102005004883;94;30;-2;2898
25;0.3293302059173584;69;28;-48;2921
26;0.34225034713745117;83;34;30;2910
27;0.3550755977630615;86;30;14;2892
28;0.36789369583129883;79;26;20;2935
29;0.3807711601257324;83;35;27;2907
30;0.3936283588409424;77;30;1;2874
31;0.4065237045288086;80;27;48;2934
32;0.419342041015625;84;31;31;2898
33;0.4322347640991211;71;29;-31;2888
34;0.44504618644714355;78;30;101;2907
35;0.4578981399536133;91;30;23;2904
36;0.4706995487213135;65;29;-115;2903
37;0.483518123626709;80;32;107;2905
38;0.4964168071746826;97;31;-5;2895
39;0.5092284679412842;75;28;-40;2915
40;0.5220398902893066;94;34;26;2908
41;0.5348484516143799;105;30;12;2887
42;0.5476264953613281;114;25;25;2937
43;0.5604658126831055;123;35;28;2904
44;0.5733757019042969;119;29;-2;2878
45;0.5862550735473633;117;29;57;2929
46;0.5991213321685791;123;31;32;2899
47;0.611945390701294;107;31;-42;2890
48;0.624739408493042;116;31;104;2905
