;Time;Thrust;BEM_Pressure;N2O_Pressure;N2O_Weight
0;0.0035402774810791016;110;28;1103;-1600
1;0.014779090881347656;109;27;1103;-1597
2;0.025698184967041016;109;28;1102;-1598
3;0.0373227596282959;106;27;1104;-1602
4;0.04827404022216797;108;28;1103;-1600
5;0.05926632881164551;114;28;1092;-1599
6;0.07012581825256348;110;29;1104;-1600
7;0.0811159610748291;109;27;1080;-1599
8;0.09195995330810547;109;27;1081;-1599
9;0.10305380821228027;111;28;1086;-1599
10;0.11397409439086914;109;27;1102;-1600
11;0.12499475479125977;109;27;1104;-1600
12;0.13593101501464844;109;27;1105;-1602
13;0.14682745933532715;112;27;1104;-1601
14;0.1577892303466797;112;28;1088;-1599
15;0.16870856285095215;113;27;1101;-1599
16;0.1798567771911621;113;28;1081;-1599
17;0.19114422798156738;110;28;1082;-1599
18;0.20200204849243164;108;27;1103;-1598
19;0.21344852447509766;108;28;1104;-1598
20;0.22458791732788086;108;27;1094;-1601
21;0.23561787605285645;109;28;1126;-1596
22;0.24681305885314941;108;27;1092;-1600
23;0.2576751708984375;113;28;1100;-1599
24;0.2689974308013916;107;27;1104;-1600
25;0.2799668312072754;108;27;1092;-1599
26;0.2914750576019287;107;28;1081;-1601
27;0.30257177352905273;108;27;1103;-1601
28;0.3134465217590332;109;26;1103;-1599
29;0.32434868812561035;109;28;1102;-1598
30;0.3351597785949707;110;26;1104;-1603
31;0.3461179733276367;107;28;1103;-1601
32;0.35699987411499023;106;28;1104;-1598
33;0.36801648139953613;103;27;1088;-1598
34;0.37891292572021484;107;28;1080;-1600
35;0.3900940418243408;111;27;1103;-1599
36;0.4010138511657715;118;26;1104;-1598
37;0.4119269847869873;109;27;1080;-1598
38;0.423067569732666;109;28;1081;-1600
39;0.4340019226074219;109;27;1082;-1601
40;0.44492006301879883;107;27;1081;-1600
41;0.4557785987854004;110;27;1103;-1602
42;0.46686244010925293;106;26;1080;-1600
43;0.47766780853271484;111;28;1084;-1597
44;0.4888575077056885;111;28;1103;-1599
45;0.4996945858001709;107;28;1081;-1599
46;0.5106801986694336;108;27;1103;-1600
47;0.5217075347900391;110;27;1082;-1599
48;0.5328052043914795;109;27;1084;-1600
49;0.5443220138549805;109;26;1104;-1601
50;0.5551166534423828;108;28;1103;-1604
51;0.56618332862854;109;27;1081;-1601
52;0.5770711898803711;110;27;1092;-1599
53;0.5881404876708984;105;28;1103;-1600
54;0.5989830493927002;94;27;1081;-1599
55;0.6100969314575195;106;29;1081;-1598
56;0.6209661960601807;108;28;1082;-1600
57;0.6320557594299316;110;28;1081;-1599
58;0.6430697441101074;108;27;1077;-1600
59;0.6540584564208984;109;27;1104;-1597
60;0.6650464534759521;108;27;1082;-1600
61;0.6759922504425049;109;28;1103;-1595
62;0.6870653629302979;118;28;1102;-1598
63;0.6979622840881348;124;27;1104;-1599
64;0.7090201377868652;116;28;1081;-1599
65;0.7198195457458496;108;27;1082;-1600
66;0.7308995723724365;108;27;1081;-1599
67;0.741701602935791;108;27;1103;-1600
68;0.7527859210968018;108;27;1103;-1598
69;0.7639055252075195;106;27;1081;-1597
70;0.7747969627380371;105;27;1103;-1594
71;0.786362886428833;108;27;1103;-1599
72;0.7973127365112305;112;27;1097;-1599
73;0.8084509372711182;101;28;1103;-1600
74;0.8192741870880127;114;28;1084;-1599
75;0.8302674293518066;104;26;1104;-1599
76;0.8411979675292969;106;28;1080;-1598
77;0.85231614112854;107;27;1083;-1599
78;0.8632252216339111;108;27;1104;-1599
79;0.8741588592529297;107;27;1102;-1601
80;0.8851852416992188;106;28;1103;-1600
81;0.896043062210083;107;28;1103;-1598
82;0.9071652889251709;109;28;1081;-1601
83;0.9180161952972412;102;28;1092;-1599
84;0.9289841651916504;105;27;1081;-1599
85;0.9398438930511475;110;26;1103;-1599
86;0.9509196281433105;108;26;1081;-1600
87;0.9616920948028564;107;27;1103;-1600
88;0.9726390838623047;108;28;1103;-1599
89;0.983635425567627;108;27;1083;-1598
90;0.9947109222412109;108;28;1081;-1606
91;1.0056798458099365;108;27;1104;-1597
92;1.0168039798736572;98;28;1103;-1600
93;1.0278115272521973;105;28;1094;-1600
94;1.0394854545593262;117;27;1103;-1600
95;1.0520050525665283;110;28;1090;-1599
96;1.0628256797790527;108;27;1081;-1599
97;1.0736916065216064;108;26;1082;-1599
98;1.0845677852630615;108;27;1103;-1600
99;1.0955603122711182;109;27;1092;-1596
100;1.1066193580627441;106;28;1078;-1597
101;1.1176502704620361;114;26;1087;-1599
102;1.128615140914917;117;28;1081;-1599
103;1.1395564079284668;118;27;1104;-1600
104;1.1506047248840332;108;29;1088;-1601
105;1.1614389419555664;108;26;1081;-1599
106;1.1726140975952148;107;27;1081;-1600
107;1.1834843158721924;109;27;1104;-1600
108;1.1944477558135986;108;28;1092;-1601
109;1.2052876949310303;108;28;1082;-1599
110;1.2163338661193848;108;27;1103;-1601
111;1.2271554470062256;107;27;1081;-1599
112;1.2380657196044922;117;28;1104;-1598
113;1.2490861415863037;106;28;1103;-1601
114;1.2600767612457275;104;26;1093;-1598
115;1.2711212635040283;110;27;1082;-1600
116;1.2819950580596924;108;27;1080;-1600
117;1.2937490940093994;108;28;1097;-1597
118;1.3046207427978516;109;27;1081;-1599
119;1.3155813217163086;110;28;1096;-1598
120;1.326418161392212;107;27;1084;-1596
121;1.3374791145324707;117;27;1103;-1601
122;1.3483247756958008;113;28;1084;-1599
123;1.3592698574066162;108;27;1103;-1600
124;1.370239019393921;107;28;1081;-1599
125;1.3813178539276123;106;27;1081;-1600
126;1.3925507068634033;109;27;1092;-1598
127;1.4034624099731445;108;28;1104;-1598
128;1.4150397777557373;109;28;1101;-1602
129;1.4261960983276367;109;27;1104;-1603
130;1.4371013641357422;110;27;1082;-1593
131;1.447993278503418;116;27;1085;-1599
132;1.4589934349060059;117;27;1105;-1598
133;1.4698114395141602;107;28;1103;-1599
134;1.480942964553833;110;27;1086;-1599
135;1.4918627738952637;109;27;1104;-1599
136;1.5027236938476562;109;27;1081;-1598
137;1.5137622356414795;110;27;1103;-1600
138;1.5247011184692383;107;27;1096;-1602
139;1.535933494567871;108;28;1081;-1603
140;1.546992301940918;108;27;1087;-1601
141;1.5579547882080078;101;27;1102;-1601
142;1.568817138671875;114;27;1081;-1598
143;1.5799448490142822;111;28;1103;-1599
144;1.5909547805786133;108;29;1103;-1601
145;1.6018884181976318;108;28;1081;-1602
146;1.6128795146942139;109;27;1103;-1600
147;1.6237690448760986;109;27;1094;-1602
148;1.634803056716919;109;27;1104;-1603
149;1.645737886428833;109;26;1103;-1598
150;1.6568703651428223;107;27;1104;-1589
151;1.6677379608154297;115;27;1104;-1598
152;1.678863763809204;104;28;1100;-1599
153;1.6897368431091309;111;27;1081;-1600
154;1.7009284496307373;109;27;1102;-1599
155;1.7117283344268799;109;27;1104;-1599
156;1.7227330207824707;108;28;1095;-1599
157;1.7336502075195312;110;27;1082;-1600
158;1.7445755004882812;108;27;1095;-1604
159;1.7557260990142822;109;28;1103;-1603
160;1.7666935920715332;114;28;1081;-1601
161;1.7776284217834473;111;28;1081;-1601
162;1.7889907360076904;111;28;1081;-1600
163;1.7999444007873535;105;28;1082;-1600
164;1.8107361793518066;107;27;1104;-1600
165;1.8217291831970215;108;27;1082;-1599
166;1.8325872421264648;109;28;1103;-1598
167;1.8435132503509521;109;27;1095;-1598
168;1.854565143585205;109;26;1081;-1599
169;1.8654654026031494;109;28;1103;-1596
170;1.8763654232025146;110;27;1081;-1601
171;1.8872554302215576;112;26;1081;-1598
172;1.8982138633728027;113;28;1081;-1599
173;1.9090900421142578;105;28;1103;-1599
174;1.9201366901397705;105;27;1103;-1599
175;1.9310104846954346;108;28;1092;-1600
176;1.9419348239898682;108;27;1081;-1599
177;1.9527335166931152;110;27;1103;-1599
178;1.9637260437011719;110;27;1081;-1598
179;1.974593162536621;109;27;1104;-1599
180;1.9857292175292969;110;28;1081;-1600
181;1.996750831604004;119;27;1081;-1597
182;2.0655786991119385;108;27;1093;-1602
183;2.0802903175354004;108;27;1100;-1599
184;2.0935170650482178;109;28;1103;-1597
185;2.106731653213501;103;27;1103;-1600
186;2.1200571060180664;107;29;1103;-1598
187;2.133190870285034;106;27;1096;-1600
188;2.1464626789093018;112;28;1090;-1600
189;2.1597814559936523;104;27;1104;-1597
190;2.1745102405548096;105;27;1082;-1594
191;2.1882026195526123;99;28;1082;-1599
192;2.2013697624206543;109;28;1081;-1600
193;2.2144503593444824;107;29;1104;-1601
194;2.2276382446289062;107;28;1080;-1599
195;2.2410311698913574;109;27;1091;-1599
196;2.2539830207824707;108;27;1092;-1600
197;2.2672219276428223;106;28;1080;-1600
198;2.2805652618408203;110;28;1081;-1599
199;2.2940526008605957;108;27;1104;-1600
200;2.307143449783325;110;27;1103;-1598
201;2.3206787109375;109;27;1104;-1598
202;2.3338332176208496;110;27;1105;-1599
203;2.347165107727051;103;28;1104;-1600
204;2.360975980758667;110;26;1104;-1599
205;2.373910665512085;110;27;1081;-1602
206;2.3872714042663574;111;27;1104;-1599
207;2.40108585357666;110;27;1103;-1599
208;2.414088726043701;110;28;1080;-1598
209;2.427365779876709;118;29;1082;-1599
210;2.4409019947052;112;27;1081;-1599
211;2.453888416290283;110;28;1082;-1596
212;2.4671969413757324;117;26;1104;-1599
213;2.4808599948883057;110;27;1104;-1599
214;2.4939889907836914;110;27;1082;-1597
215;2.507087469100952;112;27;1096;-1601
216;2.5200142860412598;110;27;1103;-1600
217;2.533278226852417;110;28;1081;-1601
218;2.5472042560577393;113;27;1103;-1600
219;2.5603537559509277;109;28;1102;-1599
220;2.573622703552246;110;28;1082;-1600
221;2.586787223815918;111;27;1081;-1600
222;2.6000189781188965;123;28;1082;-1600
223;2.6132748126983643;111;27;1098;-1600
224;2.626533269882202;108;27;1094;-1599
225;2.6396615505218506;108;27;1094;-1598
226;2.65290904045105;109;27;1082;-1601
227;2.666259288787842;119;28;1098;-1596
228;2.6793668270111084;103;27;1081;-1598
229;2.692641019821167;110;27;1083;-1598
230;2.705798864364624;109;28;1103;-1598
231;2.718926191329956;117;27;1104;-1599
232;2.732109546661377;110;28;1102;-1601
233;2.745388984680176;110;27;1080;-1605
234;2.7584140300750732;110;28;1104;-1598
235;2.7716236114501953;110;28;1082;-1598
236;2.7849647998809814;110;27;1104;-1603
237;2.799121379852295;120;27;1104;-1598
238;2.81199312210083;110;27;1082;-1599
239;2.824704647064209;109;28;1103;-1599
240;2.8374595642089844;113;27;1077;-1600
241;2.8505659103393555;109;27;1082;-1599
242;2.8632984161376953;111;28;1102;-1596
243;2.876206159591675;109;27;1103;-1600
244;2.889122486114502;103;26;1082;-1599
245;2.902054786682129;110;27;1089;-1599
246;2.9173052310943604;103;27;1080;-1602
247;2.9302978515625;110;29;1103;-1599
248;2.943352460861206;110;28;1081;-1601
249;2.9562082290649414;113;27;1081;-1597
250;2.9692113399505615;115;27;1081;-1599
251;2.981999635696411;109;27;1104;-1600
252;2.994933843612671;110;27;1081;-1600
253;3.007814645767212;116;27;1080;-1601
254;3.02071475982666;110;28;1103;-1599
255;3.033482551574707;111;27;1103;-1601
256;3.0467259883880615;105;27;1082;-1599
257;3.0596914291381836;105;27;1103;-1600
258;3.134653329849243;110;27;1081;-1598
259;3.1463615894317627;109;28;1103;-1601
260;3.1570942401885986;108;27;1089;-1600
261;3.1678075790405273;103;28;1081;-1599
262;3.1786856651306152;122;28;1082;-1599
263;3.189528703689575;113;27;1081;-1598
264;3.2003040313720703;109;27;1089;-1599
265;3.2112181186676025;110;27;1103;-1600
266;3.2219486236572266;110;27;1103;-1600
267;3.2327733039855957;110;27;1097;-1600
268;3.2434844970703125;109;28;1103;-1599
269;3.2542600631713867;109;27;1082;-1598
270;3.2650187015533447;110;26;1080;-1603
271;3.2760069370269775;108;27;1080;-1600
272;3.2868337631225586;111;28;1082;-1600
273;3.3002004623413086;109;27;1083;-1600
274;3.3129384517669678;110;27;1099;-1598
275;3.3237721920013428;108;28;1104;-1594
276;3.334595203399658;108;26;1081;-1590
277;3.3453991413116455;107;28;1104;-1599
278;3.3573806285858154;115;28;1087;-1600
279;3.3682196140289307;115;27;1081;-1599
280;3.3790512084960938;120;27;1080;-1599
281;3.3897838592529297;113;27;1091;-1598
282;3.400646686553955;90;28;1102;-1600
283;3.4114840030670166;111;28;1103;-1600
284;3.4223077297210693;110;27;1104;-1600
285;3.4330899715423584;108;29;1104;-1600
286;3.445575475692749;110;29;1104;-1604
287;3.456444501876831;113;28;1104;-1601
288;3.4671623706817627;116;27;1103;-1599
289;3.4779744148254395;109;27;1103;-1600
290;3.488694906234741;111;27;1103;-1599
291;3.4995927810668945;109;28;1102;-1599
292;3.510425567626953;109;27;1103;-1599
293;3.5212583541870117;102;27;1082;-1599
294;3.5320096015930176;109;27;1104;-1600
295;3.5429115295410156;111;27;1080;-1600
296;3.553677797317505;108;27;1104;-1599
297;3.564354181289673;109;27;1081;-1603
298;3.5751705169677734;109;27;1081;-1606
299;3.585954189300537;118;27;1081;-1602
