;Time;Thrust;BEM pressure;N2O pressure
0;0.0;2099;70;35
1;0.008181095123291016;2551;75;40
2;0.015494108200073242;2558;76;39
3;0.022817611694335938;2555;74;39
4;0.030142545700073242;2557;54;39
5;0.03745675086975098;2559;77;36
6;0.04478645324707031;2556;78;37
7;0.05208754539489746;2558;55;35
8;0.0594029426574707;2556;54;36
9;0.06670808792114258;2557;54;34
10;0.07401061058044434;2557;52;38
11;0.08131217956542969;2557;53;36
12;0.08864140510559082;2555;77;38
13;0.09594273567199707;2558;75;43
14;0.10331296920776367;2555;77;35
15;0.11063647270202637;2557;75;38
16;0.11795997619628906;2558;57;39
17;0.1252601146697998;2557;78;33
18;0.13255834579467773;2557;77;33
19;0.13985490798950195;2558;78;36
20;0.14718031883239746;2556;69;37
21;0.15450096130371094;2557;77;39
22;0.16181540489196777;2557;66;35
23;0.16916179656982422;2556;53;44
24;0.17665958404541016;2556;54;34
25;0.18396592140197754;2558;75;32
26;0.19126629829406738;2556;54;34
27;0.19856882095336914;2558;78;33
28;0.2058875560760498;2557;76;43
29;0.2131948471069336;2557;54;37
30;0.22049736976623535;2558;76;36
31;0.227797269821167;2556;76;35
32;0.23512053489685059;2556;77;34
33;0.24242854118347168;2558;76;33
34;0.2497255802154541;2556;55;39
35;0.25713562965393066;2557;53;39
36;0.2644524574279785;2557;54;43
37;0.2717564105987549;2557;77;39
38;0.2790560722351074;2558;53;44
39;0.28636789321899414;2558;76;35
40;0.29367613792419434;2557;77;39
41;0.30097389221191406;2558;75;39
42;0.30828857421875;2558;77;36
43;0.31559085845947266;2557;77;34
44;0.3228929042816162;2558;77;37
45;0.33019256591796875;2555;54;40
46;0.3374941349029541;2559;76;39
47;0.34480953216552734;2559;54;39
48;0.35210633277893066;2559;54;35
49;0.3594222068786621;2556;61;37
50;0.36672210693359375;2557;78;45
51;0.37408971786499023;2557;53;41
52;0.3813893795013428;2557;76;35
53;0.3887050151824951;2555;64;37
54;0.396007776260376;2558;65;35
55;0.40332984924316406;2556;64;36
56;0.4106614589691162;2557;54;37
57;0.4179658889770508;2557;53;34
58;0.4252960681915283;2558;63;35
59;0.4326157569885254;2558;55;33
60;0.4399130344390869;2558;77;36
61;0.4472329616546631;2557;76;35
62;0.4545416831970215;2559;58;35
63;0.46185803413391113;2557;72;38
64;0.469158411026001;2557;75;33
65;0.47652435302734375;2559;55;37
66;0.48383331298828125;2559;77;35
67;0.49114084243774414;2558;55;39
68;0.4984908103942871;2555;54;39
69;0.5058677196502686;2557;53;33
70;0.5131971836090088;2556;76;39
71;0.5204946994781494;2558;52;34
72;0.5277965068817139;2555;77;37
73;0.5350956916809082;2559;76;37
74;0.5424079895019531;2556;78;34
75;0.5497047901153564;2557;53;39
76;0.5570292472839355;2558;74;34
77;0.5643377304077148;2556;56;35
78;0.5716915130615234;2557;78;37
79;0.5789926052093506;2559;74;34
