;Time;Thrust;BEM pressure;N2O pressure;N2OWeigth
0;0.0;17;0;2;-63
1;0.012392759323120117;17;0;1;-62
2;0.02328777313232422;17;0;2;-63
3;0.034091949462890625;17;0;2;-62
4;0.04501700401306152;17;0;1;-63
5;0.05590105056762695;17;0;2;-65
6;0.06679010391235352;17;0;2;-62
7;0.07762742042541504;17;0;2;-63
8;0.08866429328918457;17;0;2;-65
9;0.09958720207214355;17;0;2;-63
10;0.11042356491088867;17;0;2;-63
11;0.12182450294494629;17;0;2;-65
12;0.13274741172790527;17;0;2;-63
13;0.14517545700073242;17;0;2;-63
14;0.15612578392028809;17;0;1;-63
15;0.16708850860595703;18;0;2;-64
16;0.17796063423156738;17;0;2;-64
17;0.18887782096862793;17;0;2;-62
18;0.19984793663024902;17;0;1;-64
19;0.21088385581970215;17;0;2;-63
20;0.2219409942626953;17;0;2;-62
21;0.23292207717895508;17;0;1;-62
22;0.24384093284606934;17;0;2;-62
23;0.2547292709350586;17;0;1;-64
24;0.2656831741333008;17;0;2;-62
25;0.27658534049987793;17;0;2;-62
26;0.287534236907959;17;0;2;-62
27;0.2984755039215088;17;0;2;-63
28;0.3094005584716797;17;0;2;-61
29;0.32030153274536133;17;0;2;-64
30;0.3311777114868164;17;0;2;-64
31;0.3420538902282715;17;0;2;-62
32;0.352996826171875;17;0;2;-64
33;0.36389589309692383;17;0;1;-63
34;0.374722957611084;17;0;1;-63
35;0.3856680393218994;17;0;2;-64
36;0.39655327796936035;17;0;2;-64
37;0.40747833251953125;17;0;1;-63
38;0.41848325729370117;17;0;2;-62
39;0.42945337295532227;17;0;2;-65
40;0.440448522567749;17;0;2;-63
41;0.45135951042175293;17;0;2;-63
42;0.46236252784729004;17;0;2;-64
43;0.4733555316925049;17;0;1;-62
44;0.48434972763061523;17;0;2;-64
45;0.49533987045288086;17;0;1;-63
46;0.5063717365264893;18;0;2;-64
47;0.5173609256744385;17;0;2;-63
