Time [s];Waga rybacka [kg];pressure_tank
0.05038714408874512;-0.059;-0.014
1.0102355480194092;-0.064;-0.014
1.8393449783325195;-0.061;0.053
2.745666980743408;-0.065;-0.036
3.6118011474609375;-0.061;0.622
4.531486749649048;-0.053;2.333
5.353023290634155;-0.046;4.048
6.371314287185669;-0.037;6.346
7.242419958114624;-0.019;8.805
8.10831594467163;-0.052;11.869
8.993013143539429;0.02;24.478
9.793749809265137;0.048;18.417
10.613791942596436;0.057;18.83
11.440925359725952;0.081;20.231
12.310747861862183;0.11;21.611
13.175887107849121;0.125;22.632
14.047398567199707;0.159;23.533
14.903611421585083;0.171;24.231
15.761073112487793;0.152;24.455
16.63112163543701;0.152;24.648
17.47806668281555;0.149;24.742
18.340785026550293;0.149;24.688
19.19163179397583;0.144;24.639
20.078367471694946;0.144;24.742
20.953139066696167;0.15;24.742
21.75245213508606;0.153;24.643
22.54535961151123;0.155;24.746
23.331422805786133;0.159;24.724
24.11574101448059;0.155;24.746
25.006112098693848;0.147;24.648
25.86909008026123;0.144;24.54
26.704896211624146;0.155;24.832
27.52467393875122;0.153;24.652
28.34473752975464;0.149;24.742
29.31710648536682;0.15;24.661
30.162689924240112;0.149;24.742
31.020537853240967;0.146;24.639
31.876197338104248;0.996;24.648
32.76673173904419;0.149;24.657
33.633315086364746;0.149;24.737
34.51612710952759;0.15;24.84
35.40171670913696;0.152;24.742
36.29171538352966;0.152;24.737
37.172877073287964;0.14;24.791
38.063313484191895;0.153;24.836
38.957813024520874;0.149;24.876
39.87281131744385;0.149;25.042
40.7802734375;0.143;24.746
41.691009759902954;0.147;25.038
42.516732692718506;0.161;25.445
43.33295464515686;0.146;26.162
44.150585651397705;0.167;27.058
44.97991466522217;0.17;27.944
45.79689121246338;0.189;28.706
46.62549424171448;0.189;29.476
47.4608268737793;0.201;29.879
48.28935623168945;0.174;30.592
49.151121377944946;0.211;31.295
50.008310079574585;0.235;31.698
50.85763454437256;0.262;32.177
51.716471672058105;0.284;32.482
52.56607437133789;0.308;32.809
53.57964468002319;0.342;33.207
54.427650451660156;0.366;33.62
55.28997230529785;0.384;34.005
56.1590838432312;0.404;34.412
57.02222394943237;0.421;34.918
57.89302206039429;0.436;35.219
58.78582739830017;0.474;35.608
59.67042589187622;0.474;35.998
60.565189838409424;0.517;36.401
61.45542097091675;0.529;36.697
62.35234045982361;0.548;37.18
63.23997616767883;0.575;37.503
64.13491153717041;0.59;37.803
65.02358293533325;0.621;38.211
65.92209839820862;0.633;38.52
66.83106780052185;0.645;38.82
67.76084566116333;0.661;39.124
68.69105744361877;0.691;39.523
69.61374831199646;0.707;39.935
70.53587079048157;0.724;40.235
71.46868801116943;0.751;40.428
72.39158487319946;0.762;40.831
73.33130025863647;0.792;41.14
74.21341037750244;0.805;41.436
75.10299515724182;0.823;41.74
75.9833652973175;0.843;42.031
76.86225891113281;0.857;42.372
77.93577790260315;0.883;42.842
78.83818483352661;0.902;43.066
79.75143933296204;0.908;43.429
80.65365409851074;0.938;43.733
81.55762577056885;0.953;44.033
82.47023177146912;0.978;44.437
83.28769826889038;1.201;44.75
84.12132430076599;0.991;45.046
84.95591926574707;1.015;45.408
85.78200387954712;1.024;45.65
86.60498309135437;1.04;45.924
87.43962359428406;1.057;46.161
88.2645423412323;1.07;46.564
89.09159708023071;1.082;46.757
89.9317934513092;1.098;47.061
90.75764966011047;1.103;47.348
91.58134031295776;1.114;47.554
92.42453289031982;1.134;47.863
93.26080465316772;1.143;48.163
94.0974633693695;1.162;48.365
94.94735527038574;1.172;48.669
95.78802752494812;1.181;48.947
96.64994978904724;1.19;49.166
97.51881074905396;1.201;49.368
98.38036799430847;1.208;49.587
99.25460648536682;1.23;49.767
100.11420369148254;1.945;49.861
101.02469253540039;1.224;49.673
101.91740703582764;1.226;49.574
102.80353379249573;1.23;49.359
103.69780564308167;1.232;49.261
104.75598216056824;1.224;49.171
105.64047265052795;1.221;49.072
106.53034663200378;1.226;48.965
107.41554260253906;1.224;48.871
108.30819940567017;1.221;48.875
109.19386672973633;1.227;48.768
110.08871746063232;1.223;48.669
110.97400546073914;1.226;48.665
111.86008214950562;1.223;48.566
112.7554726600647;1.223;48.468
113.63998341560364;1.229;48.401
114.53678059577942;1.229;48.365
115.44886350631714;1.221;48.365
116.36179876327515;1.223;48.266
117.27820062637329;1.221;48.347
118.18701934814453;1.223;48.266
119.1075370311737;1.218;48.163
120.01555609703064;1.224;48.15
120.942955493927;1.229;48.065
121.87488985061646;1.229;48.065
122.79421830177307;1.224;48.06
123.71420693397522;1.224;47.962
124.64257407188416;1.22;47.984
125.57320523262024;1.224;47.966
