0.000000000000000000e+00;2.028300000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00
7.978916168212890625e-03;2.042600000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00
1.531410217285156250e-02;2.034400000000000000e+04;1.000000000000000000e+00;0.000000000000000000e+00
2.265453338623046875e-02;2.032900000000000000e+04;1.000000000000000000e+00;0.000000000000000000e+00
2.994179725646972656e-02;2.041300000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00
3.723239898681640625e-02;2.038500000000000000e+04;1.000000000000000000e+00;0.000000000000000000e+00
4.452037811279296875e-02;2.036500000000000000e+04;0.000000000000000000e+00;1.000000000000000000e+00
5.182290077209472656e-02;2.041600000000000000e+04;1.000000000000000000e+00;0.000000000000000000e+00
5.911111831665039062e-02;2.028600000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00
6.645727157592773438e-02;2.035900000000000000e+04;1.000000000000000000e+00;0.000000000000000000e+00
7.375407218933105469e-02;2.037500000000000000e+04;1.000000000000000000e+00;0.000000000000000000e+00
8.104109764099121094e-02;2.032800000000000000e+04;1.000000000000000000e+00;0.000000000000000000e+00
8.833146095275878906e-02;2.042900000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00
9.562134742736816406e-02;2.037900000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00
1.029107570648193359e-01;2.036800000000000000e+04;0.000000000000000000e+00;1.000000000000000000e+00
1.102352142333984375e-01;2.042100000000000000e+04;1.000000000000000000e+00;1.000000000000000000e+00
1.175272464752197266e-01;2.037200000000000000e+04;1.000000000000000000e+00;1.000000000000000000e+00
1.248223781585693359e-01;2.038600000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00
1.321110725402832031e-01;2.041000000000000000e+04;1.000000000000000000e+00;0.000000000000000000e+00
1.393990516662597656e-01;2.032800000000000000e+04;0.000000000000000000e+00;-1.000000000000000000e+00
1.466917991638183594e-01;2.040100000000000000e+04;1.000000000000000000e+00;1.000000000000000000e+00
1.540055274963378906e-01;2.037600000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00
1.613001823425292969e-01;2.032500000000000000e+04;1.000000000000000000e+00;0.000000000000000000e+00
1.686024665832519531e-01;2.044700000000000000e+04;0.000000000000000000e+00;1.000000000000000000e+00
1.759018898010253906e-01;2.041700000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00
