Time [s];Waga rybacka [kg];pressure_tank
0.03714895248413086;-0.003;0.045
1.0309827327728271;-0.0;0.001
1.9332692623138428;0.001;0.005
2.906545877456665;0.004;-0.044
3.8318374156951904;-0.008;-0.013
4.7705161571502686;-0.003;-0.044
5.638182640075684;-0.0;-0.013
6.707764148712158;0.001;0.045
7.609331369400024;0.004;0.036
8.508969068527222;-0.0;0.001
9.35289978981018;-0.003;0.041
10.184709072113037;-0.005;-0.017
11.05043911933899;-0.0;-0.004
11.90714716911316;0.004;-0.026
12.788475275039673;-0.008;-0.031
13.679824113845825;-0.003;0.001
14.586346626281738;-0.005;0.023
15.499652862548828;-0.005;0.001
16.427757024765015;-0.006;0.05
17.33486557006836;0.003;-0.026
18.245927095413208;0.003;0.001
19.159053325653076;-0.01;-0.044
20.10847282409668;-0.01;-0.004
21.04471230506897;0.003;-0.031
21.901877880096436;0.001;0.001
22.748925924301147;-0.0;-0.017
23.60540270805359;-0.006;0.001
24.452315092086792;0.001;-0.017
25.320178031921387;-0.003;0.01
26.196043729782104;0.001;-0.004
27.06621241569519;-0.006;0.023
27.949994564056396;-0.012;0.045
28.83586096763611;-0.0;-0.026
29.749002933502197;-0.002;0.005
30.862385749816895;0.003;-0.026
31.75962805747986;-0.005;-0.004
32.667994260787964;0.003;-0.004
33.57185673713684;-0.0;0.001
34.50817942619324;0.003;-0.026
35.4332230091095;-0.002;-0.013
36.369014739990234;-0.009;-0.035
37.29241895675659;-0.0;-0.035
38.220479011535645;0.001;0.001
39.178009271621704;-0.005;-0.008
40.124664068222046;0.004;0.001
41.08289432525635;-0.006;-0.008
41.94478917121887;-0.008;-0.022
42.81589126586914;0.001;0.036
43.679770708084106;-0.002;0.001
44.556164503097534;-0.005;0.036
45.42082905769348;-0.0;0.014
46.2835419178009;0.001;-0.035
47.1565899848938;0.004;0.01
48.02119183540344;0.003;0.019
48.920433044433594;-0.008;0.036
49.80825877189636;-0.006;-0.013
50.70447015762329;-0.0;-0.017
51.59107494354248;0.003;-0.008
52.47646951675415;-0.002;0.005
53.584763288497925;-0.0;0.001
54.470375537872314;-0.006;-0.017
55.3635892868042;-0.005;0.028
56.24866533279419;0.003;-0.049
57.13339686393738;-0.064;-0.017
58.04179835319519;-0.015;0.014
58.92710876464844;0.006;0.005
59.817429542541504;-0.008;-0.008
60.70193338394165;-0.002;0.001
61.58322525024414;-0.015;0.001
62.47355031967163;0.013;-0.04
63.37015652656555;-0.0;0.001
64.27424669265747;-0.012;-0.044
65.16982531547546;-0.0;0.041
66.07867097854614;0.004;-0.013
66.97455644607544;0.007;-0.013
67.89180946350098;-0.003;0.045
68.81868577003479;-0.006;-0.04
69.73625063896179;0.006;0.005
70.66356182098389;-0.006;-0.013
71.58376598358154;-0.0;-0.008
72.50134587287903;-0.002;-0.049
73.42855167388916;-0.008;-0.013
74.34738278388977;0.003;-0.013
75.27493190765381;-0.01;0.001
76.1939332485199;0.001;0.005
77.36846232414246;0.007;-0.017
78.3073079586029;-0.002;-0.049
79.25546288490295;0.003;0.001
80.19573283195496;-0.002;0.001
81.14289474487305;0.01;0.045
82.08593821525574;-0.005;0.036
82.93924117088318;-0.0;0.005
83.79934525489807;0.006;-0.004
84.65394902229309;-0.003;-0.035
85.51643395423889;-0.003;-0.022
86.37237930297852;-0.008;0.001
87.2405116558075;-0.006;-0.013
88.09560513496399;-0.005;-0.04
88.95014429092407;-0.005;0.05
89.81434059143066;-0.0;0.01
90.67289280891418;0.003;0.05
91.53831648826599;-0.005;-0.044
92.39545798301697;-0.002;0.028
93.25343799591064;-0.0;0.054
94.11892533302307;-0.003;-0.008
94.97659635543823;0.003;0.036
95.84261322021484;0.001;-0.049
96.72593188285828;-0.0;-0.013
97.61449456214905;-0.003;0.001
98.4969253540039;-0.002;0.045
99.37575721740723;0.001;0.001
100.48152542114258;-0.0;0.028
101.36154627799988;0.003;0.036
102.24698090553284;-0.006;-0.044
103.12879705429077;-0.005;-0.035
104.00964117050171;-0.003;-0.031
104.89740347862244;0.006;0.001
105.77738332748413;-0.005;0.001
106.66612219810486;-0.005;0.028
107.54659056663513;-0.003;0.036
108.42906045913696;0.004;0.005
109.3183057308197;-0.0;-0.017
110.2007508277893;-0.002;-0.004
111.090891122818;-0.0;0.01
111.97320604324341;-0.003;-0.017
112.86496925354004;-0.0;0.001
113.74737215042114;-0.005;0.005
114.62861800193787;0.001;-0.004
115.54670643806458;-0.0;0.001
116.45164704322815;0.001;0.05
117.36426067352295;-0.0;-0.008
118.26833629608154;-0.005;0.005
119.17290306091309;-0.0;0.019
120.08439517021179;0.003;-0.013
120.99055600166321;0.004;0.001
121.90654826164246;0.001;-0.008
122.8109245300293;0.003;-0.004
123.72615909576416;-0.0;-0.031
124.847407579422;-0.003;-0.04
125.7492311000824;-0.009;-0.013
126.66192364692688;-0.002;0.05
127.56544256210327;-0.005;0.001
128.4788303375244;0.001;0.005
129.3838403224945;-0.002;0.05
130.28674721717834;-0.002;0.023
131.19904494285583;-0.005;-0.004
132.1015660762787;-0.003;0.005
133.0168285369873;-0.0;-0.017
133.92083597183228;0.001;-0.013
134.8488473892212;-0.005;0.05
135.7837097644806;-0.008;-0.004
136.70754194259644;0.001;0.001
137.6428964138031;-0.005;-0.004
138.57288789749146;0.001;0.054
139.50893425941467;-0.0;0.001
140.43675994873047;-0.0;0.023
141.363667011261;0.003;-0.022
142.30055165290833;-0.003;0.001
143.22817993164062;-0.003;-0.013
144.16400146484375;-0.009;-0.031
145.09309196472168;-0.0;0.001
146.02157258987427;-0.003;0.045
146.960547208786;-0.008;0.041
147.8919973373413;-0.002;-0.013
149.05006217956543;0.003;-0.044
149.97519159317017;0.006;-0.013
150.91012740135193;-0.005;-0.008
151.83840703964233;0.003;-0.013
152.76592326164246;-0.002;0.001
153.72649431228638;1.686;0.001
154.69051361083984;-0.003;0.05
155.64661979675293;-0.0;0.005
156.59637546539307;-0.177;0.005
157.56728291511536;0.022;0.001
158.52712893486023;0.003;-0.017
159.49408268928528;0.009;0.001
160.45341873168945;0.004;0.001
161.42090010643005;-0.021;0.023
162.38323760032654;-0.006;0.005
163.35119676589966;0.016;-0.008
164.31229257583618;-0.002;-0.004
165.24265432357788;-0.019;0.05
166.15871214866638;0.001;0.001
167.08715105056763;-0.01;0.036
168.02774810791016;-0.002;0.05
168.97728967666626;0.004;-0.017
169.9165027141571;-0.013;-0.035
170.8553376197815;-0.01;-0.026
172.02203345298767;0.001;-0.004
172.9605495929718;0.006;-0.031
173.90304923057556;-0.009;-0.017
174.84307599067688;0.003;-0.022
175.78739762306213;0.01;-0.013
176.72541999816895;-0.0;-0.017
177.67397689819336;0.004;0.005
178.61291790008545;0.006;0.005
179.55283951759338;-0.003;0.001
180.49915719032288;-0.012;0.032
181.4368290901184;0.001;0.001
182.38333654403687;-0.002;0.05
183.32255578041077;-0.002;0.054
184.27321577072144;-0.002;-0.013
185.21204924583435;-0.008;-0.044
186.16695094108582;0.003;2.088
187.120995759964;0.019;3.933
188.09981536865234;0.025;6.141
189.0720043182373;0.042;8.977
190.00148248672485;0.089;12.972
190.9614691734314;0.073;18.876
191.96225476264954;0.128;19.171
193.00315856933594;0.172;21.433
193.95566749572754;0.177;22.934
195.13139390945435;0.227;24.138
196.09126114845276;0.221;25.155
197.0558307170868;0.291;26.15
198.01265168190002;0.34;26.965
198.97732090950012;0.322;27.856
199.93577980995178;0.371;28.465
200.90125632286072;0.397;29.204
201.87991857528687;0.4;30.087
202.85567378997803;0.446;30.7
203.82567834854126;0.453;31.363
204.8047332763672;0.477;32.058
205.68633270263672;0.515;32.591
206.57793307304382;0.535;33.079
207.46574139595032;0.539;33.621
208.37037825584412;0.566;34.113
209.26325249671936;0.596;34.62
210.1547770500183;0.619;35.023
211.05949926376343;0.667;35.52
211.9516053199768;0.674;36.013
212.85364413261414;0.7;36.411
213.7470030784607;0.703;36.792
214.64190030097961;0.731;37.208
215.5452480316162;0.755;37.607
216.44218707084656;0.759;38.015
217.56599164009094;0.787;38.498
218.47511959075928;0.817;38.924
219.38266396522522;0.844;39.3
220.2958800792694;0.862;39.641
221.19901657104492;0.878;40.039
222.11075711250305;0.906;40.447
223.01551055908203;0.928;40.832
223.9308784008026;0.942;41.249
224.79363584518433;0.97;41.638
225.65800166130066;0.989;42.028
226.5282645225525;1.01;42.445
227.39043283462524;1.028;42.816
228.2612292766571;1.047;43.242
229.12378597259521;1.071;43.537
229.98500633239746;1.086;43.958
230.85501766204834;1.11;44.335
231.7184283733368;1.127;44.756
232.58895182609558;1.15;45.159
233.45297145843506;1.162;45.566
234.32216691970825;1.181;45.965
235.18547415733337;1.197;46.274
236.04655575752258;1.217;46.664
236.91589426994324;1.228;47.063
237.78123140335083;1.246;47.461
238.65310382843018;1.27;47.815
239.5514783859253;1.279;48.272
240.44680976867676;1.291;48.572
241.5710370540619;1.307;49.074
242.46397638320923;1.328;49.374
243.36609840393066;1.341;49.714
244.26123929023743;1.355;50.144
245.16290068626404;1.371;50.377
246.0585422515869;1.381;50.749
246.95308899879456;1.389;51.089
247.8536388874054;1.401;51.38
248.74718713760376;1.417;51.689
249.64883470535278;1.429;51.994
250.5418860912323;1.439;52.196
251.43661451339722;1.447;52.5
252.33758401870728;1.46;52.59
253.23200869560242;1.465;52.894
254.1361939907074;1.478;53.114
255.0302324295044;1.485;53.293
255.93343448638916;1.488;53.548
256.8266170024872;1.497;53.786
257.7204427719116;1.511;53.907
258.6254403591156;1.509;54.063
259.52012157440186;1.52;54.207
260.42659759521484;1.521;54.404
261.3209939002991;1.531;54.507
262.21649861335754;1.536;54.601
263.11987113952637;1.551;54.704
264.0129060745239;1.546;54.798
265.14193844795227;1.554;54.999
266.0355975627899;1.561;55.004
266.9307005405426;1.564;55.102
267.8361623287201;1.569;55.107
268.7293927669525;1.567;55.206
269.6340489387512;1.573;55.313
270.5283944606781;1.576;55.313
271.43140935897827;1.576;55.412
272.327996969223;1.583;55.403
273.2236120700836;1.592;55.492
274.12805128097534;1.592;55.465
275.0244770050049;1.592;55.501
275.9276120662689;1.592;55.609
276.8237180709839;1.603;55.51
277.71960258483887;1.598;55.613
278.62351870536804;1.597;55.604
279.52048349380493;1.6;55.703
280.4266369342804;1.607;55.613
281.3237030506134;1.606;55.609
282.2290132045746;1.607;55.609
283.1272792816162;1.613;55.703
284.0237317085266;1.61;55.707
284.92924070358276;1.622;55.707
285.82739901542664;1.616;55.707
286.75700759887695;1.616;55.703
287.67679500579834;1.616;55.703
288.6081392765045;1.625;55.747
289.7504971027374;1.624;55.698
290.66849517822266;1.613;55.783
291.59258794784546;1.621;55.806
292.51120615005493;1.625;55.788
293.4361135959625;1.622;55.806
294.3522686958313;1.627;55.756
295.2807321548462;1.634;55.774
296.1994869709015;1.625;55.801
297.1283526420593;1.637;55.801
298.0483775138855;1.628;55.895
298.96793723106384;1.631;55.806
299.89479756355286;1.632;55.806
300.8150055408478;1.638;55.806
301.7436933517456;1.635;55.81
302.6647617816925;1.635;55.895
303.59720158576965;1.637;55.904
304.5179669857025;1.634;55.747
305.4384648799896;1.637;55.806
306.37023997306824;1.64;55.9
307.298974275589;1.64;55.801
