;Time;Thrust;BEM pressure;N2O pressure
0;0.0;16998;0;2987
1;0.00791025161743164;16825;0;2993
2;0.015160799026489258;16819;0;3001
3;0.022402524948120117;16827;1;2999
4;0.029644489288330078;16821;2;2987
5;0.03689217567443848;16799;0;2982
6;0.04413604736328125;16801;0;2998
7;0.05137968063354492;16801;-1;2990
8;0.058628082275390625;16799;0;3007
9;0.06586980819702148;16819;1;3002
10;0.07310867309570312;16813;1;3005
11;0.08035159111022949;16797;1;3002
12;0.08763003349304199;16816;0;3005
13;0.09487247467041016;16799;0;3002
14;0.10210943222045898;16799;0;2993
15;0.10935449600219727;16787;1;3001
16;0.11659812927246094;16819;0;2999
17;0.12384772300720215;16818;0;2982
18;0.13109707832336426;16793;1;3000
19;0.13834714889526367;16818;0;2998
20;0.14558959007263184;16821;0;3003
21;0.15283584594726562;16811;0;2993
22;0.16008400917053223;16809;0;2976
23;0.1673290729522705;16827;1;3003
24;0.17457056045532227;16809;1;2993
25;0.18181872367858887;16802;0;3004
26;0.18906641006469727;16799;0;2996
27;0.19631624221801758;16815;0;2995
28;0.20355844497680664;16805;0;3006
29;0.21080279350280762;16815;0;2992
30;0.21806883811950684;16839;0;3011
31;0.2253708839416504;16884;0;2993
32;0.23263335227966309;16802;1;2999
33;0.2398998737335205;16810;1;3008
34;0.24713897705078125;16802;1;2983
35;0.2543654441833496;16793;0;3009
36;0.2616114616394043;16803;1;2986
37;0.26885437965393066;16786;0;3004
38;0.27609848976135254;16809;0;2989
39;0.2833428382873535;16820;1;3000
40;0.2916710376739502;16781;1;2995
41;0.29894256591796875;16796;1;2995
42;0.3061861991882324;16794;0;2990
43;0.31343746185302734;16786;1;3001
44;0.32068538665771484;16789;0;3007
45;0.3279283046722412;16792;0;3010
46;0.3351774215698242;16792;0;3004
47;0.3424234390258789;16784;1;2996
48;0.3496718406677246;16780;1;3016
49;0.3569188117980957;16778;1;2993
50;0.3641653060913086;16779;0;2991
51;0.3714020252227783;16800;0;3006
52;0.3786430358886719;16777;0;3011
53;0.38588881492614746;16750;1;3011
54;0.39313435554504395;16742;0;2989
55;0.40037989616394043;16729;0;3011
56;0.4076201915740967;16712;0;2986
57;0.4148595333099365;16686;0;3000
58;0.42209863662719727;16708;1;2995
59;0.42934560775756836;16803;-1;2984
60;0.43658971786499023;16870;0;3000
61;0.44383811950683594;16826;1;2999
62;0.45108485221862793;16794;0;2991
63;0.45833468437194824;16837;0;2996
64;0.4655735492706299;16842;0;2995
65;0.47281360626220703;16831;0;2988
66;0.48006248474121094;16852;0;3006
67;0.48730993270874023;16815;0;3009
68;0.4945516586303711;16813;1;2995
69;0.5017821788787842;16849;0;3000
70;0.5090198516845703;16844;1;2979
71;0.5162651538848877;16864;0;2981
72;0.5235092639923096;16855;1;2985
73;0.5307540893554688;16824;0;2973
74;0.5380003452301025;16853;1;2989
75;0.5452437400817871;16900;0;2996
76;0.5524928569793701;16858;1;2980
77;0.5597360134124756;16835;0;2991
78;0.5669782161712646;16772;1;2991
79;0.5742173194885254;16660;1;2989
80;0.5814666748046875;16652;1;2980
81;0.5887160301208496;16664;1;2978
82;0.5959625244140625;16646;0;2988
83;0.603205680847168;16656;0;2977
84;0.6105356216430664;16643;0;2984
85;0.6199929714202881;16620;1;2975
86;0.6297423839569092;16647;0;2976
87;0.6395025253295898;16624;0;2984
88;0.6492776870727539;16648;0;2981
89;0.6590182781219482;16643;0;2986
90;0.6687536239624023;16651;0;2993
91;0.6785118579864502;16641;0;2978
92;0.6882810592651367;16641;1;2980
93;0.6980171203613281;16650;0;2993
94;0.7077524662017822;16657;1;2973
95;0.7175414562225342;16651;0;2996
96;0.7272772789001465;16644;0;2980
97;0.7370152473449707;16650;1;2985
98;0.7467536926269531;16662;0;2987
99;0.7564833164215088;16656;0;2980
100;0.7662482261657715;18635;1;2976
101;0.7760164737701416;19076;0;2986
102;0.7857565879821777;16708;1;2975
103;0.7955021858215332;16587;1;2984
104;0.8052608966827393;16701;1;2981
105;0.8150241374969482;16606;1;2985
106;0.8247895240783691;17825;1;2980
107;0.8345246315002441;18129;0;2983
108;0.8443334102630615;16760;0;2978
109;0.854097843170166;16642;0;2971
110;0.8638613224029541;16639;0;2982
111;0.8736188411712646;16654;0;2990
112;0.8833742141723633;16664;0;2984
113;0.8931257724761963;16645;1;2976
114;0.9028720855712891;16637;1;2984
115;0.9126815795898438;16660;1;2989
116;0.9224317073822021;16638;1;2979
117;0.9321804046630859;16644;0;2975
118;0.9419035911560059;16642;0;2970
119;0.9516310691833496;16652;1;2983
120;0.9613761901855469;16645;0;2981
121;0.9711260795593262;16625;0;2989
122;0.9808712005615234;16643;1;2988
123;0.9906187057495117;16637;0;2961
124;1.0003612041473389;16653;1;2976
125;1.010110855102539;17617;1;2976
126;1.0198957920074463;18177;1;2987
127;1.0296308994293213;16684;1;2984
128;1.039400339126587;16934;0;2974
129;1.0491411685943604;17569;1;2983
130;1.05887770652771;16666;1;2972
131;1.0686204433441162;16671;0;2978
132;1.0783932209014893;17334;0;2971
133;1.088136911392212;16859;0;2968
134;1.0978708267211914;16896;0;2978
135;1.10762357711792;16810;0;2986
136;1.1173968315124512;17023;0;2981
137;1.1271321773529053;16637;0;2980
138;1.136871337890625;16650;1;2976
139;1.146620750427246;16649;0;2977
140;1.1563713550567627;16637;1;2992
141;1.1661386489868164;16638;0;2972
142;1.1758778095245361;16657;0;2981
143;1.1856176853179932;16669;1;2984
144;1.195373773574829;16650;1;2979
145;1.2051537036895752;16642;1;2973
146;1.2148902416229248;16650;0;2980
147;1.224623680114746;16665;0;2972
148;1.234379768371582;16655;1;2996
149;1.244126796722412;16630;0;2989
150;1.2538354396820068;16651;1;2974
151;1.263601541519165;16654;1;2986
152;1.2733633518218994;16662;1;2970
153;1.283116102218628;18257;1;2988
154;1.2928643226623535;16599;1;2978
155;1.3040015697479248;16637;0;2985
156;1.3137423992156982;16645;0;2976
157;1.323512077331543;16661;0;2982
158;1.3332469463348389;17213;0;2967
159;1.342984914779663;17473;0;2974
160;1.3527309894561768;16675;1;2978
161;1.3625147342681885;16626;0;2990
162;1.372248649597168;16645;0;2992
163;1.3819866180419922;16643;0;2956
164;1.3917274475097656;17164;0;2982
165;1.4014992713928223;16702;0;2988
166;1.4112422466278076;16649;0;2990
167;1.421013593673706;16659;0;2981
168;1.4307732582092285;16638;0;2971
169;1.4405109882354736;16639;0;2977
170;1.4502489566802979;16648;1;2974
171;1.4599907398223877;16640;0;2984
172;1.469733715057373;16640;1;2982
173;1.4794976711273193;17007;1;2967
174;1.4892632961273193;16876;0;2985
175;1.4989902973175049;16853;1;2969
176;1.5087201595306396;16841;1;2978
177;1.518500566482544;16857;0;2977
178;1.528261423110962;16861;0;2983
179;1.5379929542541504;16938;0;2980
180;1.547729730606079;16838;0;2984
181;1.557490587234497;16986;0;2979
182;1.567229986190796;16945;0;2970
183;1.5769829750061035;16883;0;2983
184;1.5867292881011963;16809;1;2973
185;1.5964865684509277;16809;0;2974
186;1.6062304973602295;16789;0;2980
187;1.6160447597503662;16782;0;2986
188;1.6258256435394287;16786;1;2970
189;1.6355905532836914;16726;0;2985
190;1.6453516483306885;16735;0;2980
191;1.6551527976989746;16731;1;2987
192;1.6649134159088135;16705;0;2981
193;1.6746995449066162;16662;1;2967
194;1.6844687461853027;16701;0;2988
195;1.6942296028137207;16738;1;2985
196;1.7039902210235596;16727;0;2981
197;1.71372652053833;16766;1;2975
198;1.7234983444213867;16812;1;2992
199;1.7332351207733154;16800;1;2978
200;1.7429890632629395;16764;0;2968
201;1.7527101039886475;16773;0;2987
202;1.762484073638916;16843;0;2963
203;1.772228717803955;16877;0;2991
204;1.7819840908050537;16904;1;2973
205;1.791719913482666;16914;1;2971
206;1.8014912605285645;16864;0;2976
207;1.811220407485962;16863;0;2959
208;1.8209917545318604;16807;1;2968
209;1.8307316303253174;16802;1;2977
210;1.840482234954834;16812;0;2989
211;1.8502318859100342;16809;0;2971
212;1.8599772453308105;16754;0;2955
213;1.869722843170166;16749;0;2981
214;1.8794796466827393;16728;1;2986
215;1.8892416954040527;16742;1;2979
216;1.898984670639038;16732;0;2986
217;1.9087278842926025;16719;1;2967
218;1.9184749126434326;16738;0;2976
219;1.9282732009887695;16765;0;2980
220;1.938002109527588;16793;0;2965
221;1.9477300643920898;16800;0;2970
222;1.9574775695800781;16754;0;2963
223;1.9672253131866455;16742;0;2980
224;1.9769821166992188;16831;0;2984
225;1.986727237701416;16890;1;2973
226;1.9964659214019775;16860;0;2982
227;2.0062143802642822;16999;0;2977
228;2.0162057876586914;16847;0;3026
229;2.026026725769043;16881;1;3027
230;2.035756826400757;16863;0;3026
231;2.0454909801483154;16878;1;3026
232;2.0552332401275635;16859;1;2975
233;2.0649797916412354;16974;1;3000
234;2.0747909545898438;17061;1;3010
235;2.084543228149414;16666;0;2995
236;2.0943095684051514;16648;0;2949
237;2.104074478149414;16870;1;2946
238;2.1138358116149902;16966;-1;2979
239;2.123624086380005;16678;0;2968
240;2.133366584777832;16647;0;2825
241;2.1431093215942383;16970;0;2953
242;2.1528470516204834;16994;1;2931
243;2.162611246109009;16707;0;2918
244;2.1723475456237793;16776;0;2910
245;2.182095527648926;17171;0;2899
246;2.1918413639068604;16808;0;2893
247;2.2016050815582275;16829;1;2907
248;2.2113473415374756;17058;0;2847
249;2.2210988998413086;17168;1;2885
250;2.2308669090270996;16718;0;2899
251;2.2406015396118164;16864;1;2804
252;2.250333786010742;17058;0;2896
253;2.2600836753845215;17192;0;2882
254;2.269831657409668;16667;0;2867
255;2.2795839309692383;16879;0;2838
256;2.289367914199829;16983;0;2819
257;2.2991390228271484;16778;0;2804
258;2.3088645935058594;16685;1;2804
259;2.31860613822937;16854;1;2776
260;2.3284144401550293;16839;1;2802
261;2.3381693363189697;16702;1;2813
262;2.347935914993286;16621;1;2797
263;2.3577044010162354;16857;0;2735
264;2.3674569129943848;16785;1;2754
265;2.378511905670166;16760;1;2768
266;2.388321876525879;16656;1;2646
267;2.398085117340088;17147;0;2776
268;2.407836675643921;16932;0;2764
269;2.4175939559936523;16733;0;2769
270;2.427367925643921;16874;0;2657
271;2.4371085166931152;17161;1;2682
272;2.447143077850342;16889;0;2704
273;2.4570484161376953;16785;0;2677
274;2.466817855834961;16964;0;2681
275;2.4765737056732178;17243;1;2707
276;2.4863383769989014;16671;0;2731
277;2.4961140155792236;16924;0;2645
278;2.5058135986328125;16919;1;2704
279;2.515573263168335;16809;0;2675
280;2.525331497192383;16632;1;2548
281;2.5351667404174805;16841;0;2603
282;2.544942855834961;17073;-1;2612
283;2.554718255996704;16630;1;2584
284;2.564460039138794;16661;0;2609
285;2.5742037296295166;16631;1;2626
286;2.583958864212036;16662;0;2640
287;2.5937016010284424;16630;0;2586
288;2.603452682495117;16651;1;2593
289;2.6132051944732666;16605;0;2610
290;2.622957706451416;16632;0;2490
291;2.6327261924743652;16639;0;2513
292;2.6425232887268066;16622;0;2559
293;2.6522817611694336;16671;2;2498
294;2.662036180496216;16643;0;2599
