Time [s];Waga rybacka [kg];pressure_tank
0.021247148513793945;0.001;0.053
0.88218092918396;-0.001;0.008
1.7387104034423828;0.002;0.057
2.629517078399658;0.007;-0.037
3.537050485610962;-0.001;-0.001
4.432125568389893;0.004;-0.001
5.271759033203125;-0.002;-0.001
6.076548337936401;0.002;0.004
6.911784410476685;-0.001;-0.001
7.760586261749268;0.007;0.608
8.666415691375732;0.008;1.952
9.623125553131104;0.013;3.439
10.517712116241455;0.023;4.675
11.345175743103027;0.03;6.024
12.200952529907227;0.039;7.045
13.07252025604248;0.047;8.648
13.89310073852539;0.053;10.319
14.764607906341553;0.053;11.936
15.645118713378906;0.06;13.186
16.56318998336792;0.072;14.498
17.48648762702942;0.081;16.164
18.400350093841553;0.091;17.512
19.31621813774109;0.097;18.843
20.239664793014526;0.097;19.833
21.172447681427002;0.105;19.837
22.01310443878174;0.103;19.631
22.847241163253784;0.105;19.533
23.68780779838562;0.106;19.376
24.522620677947998;0.103;19.335
25.39080023765564;0.114;19.179
26.248064279556274;0.099;19.031
27.113481998443604;0.105;19.031
27.972198247909546;0.108;18.901
28.829603910446167;0.109;18.825
29.720157861709595;0.105;18.722
30.60136342048645;0.108;18.722
31.63341784477234;0.105;18.619
32.51490592956543;0.115;18.516
33.41489601135254;0.105;18.511
34.340274810791016;0.105;18.422
35.256179094314575;0.102;18.417
36.182414054870605;0.108;18.417
37.10062313079834;0.105;18.399
38.01733613014221;0.109;18.323
38.94109225273132;0.111;18.305
39.883403301239014;0.108;18.328
40.82843494415283;0.109;18.269
41.76739168167114;0.111;18.319
42.63947033882141;0.114;19.291
43.49341106414795;0.112;20.281
44.3571035861969;0.121;21.544
45.17548894882202;0.143;22.834
46.002376317977905;0.145;24.088
46.846129417419434;0.14;25.248
47.677884340286255;0.149;26.43
48.53362011909485;0.16;27.662
49.40907907485962;0.117;28.885
50.28810906410217;0.18;29.781
51.184958696365356;0.148;30.65
52.05180740356445;0.17;31.205
52.93524932861328;0.176;31.81
53.80431532859802;0.262;32.311
54.66012477874756;0.292;32.809
55.67602252960205;0.237;33.427
56.54306411743164;0.219;33.812
57.41761779785156;0.264;34.314
58.309526205062866;0.308;34.721
59.198068380355835;0.305;35.124
60.095869302749634;0.344;35.523
61.00028657913208;0.323;36.06
61.914960622787476;0.338;36.625
62.816330432891846;0.339;37.001
63.72869539260864;0.333;37.212
64.63167238235474;0.366;37.556
65.53493452072144;0.393;37.771
66.462158203125;0.414;38.179
67.36032223701477;0.424;38.421
68.28062057495117;0.446;38.73
69.18142032623291;0.449;38.932
70.09350776672363;0.458;39.317
70.99630188941956;0.479;39.599
71.91626739501953;0.498;39.944
72.83894419670105;0.522;40.23
73.75518989562988;0.553;40.535
74.6807849407196;0.561;40.92
75.55394458770752;0.567;41.22
76.42467308044434;0.595;41.641
77.34498810768127;0.617;42.04
78.25148415565491;0.635;42.349
79.32733583450317;0.659;42.851
80.23325872421265;0.681;43.24
81.15603685379028;0.699;43.541
82.08527159690857;0.726;44.042
82.91765427589417;0.741;44.239
83.75647616386414;0.754;44.651
84.58625769615173;0.769;44.956
85.4306914806366;0.787;45.364
86.28181791305542;0.806;45.664
87.1264066696167;0.825;45.968
87.9342520236969;0.837;46.273
88.74080991744995;0.861;46.667
89.53810477256775;0.874;46.967
90.33530759811401;0.88;47.169
91.14063739776611;0.896;47.563
91.94615888595581;0.907;47.764
92.75479507446289;0.925;48.073
93.5742814540863;0.94;48.476
94.3829996585846;0.948;48.678
95.19298434257507;0.963;48.974
96.0378246307373;0.975;49.18
96.88177704811096;0.99;49.48
97.74330806732178;1.009;49.722
98.5855758190155;1.018;50.076
99.42822265625;1.023;50.277
100.28307700157166;1.047;50.38
101.12796831130981;1.054;50.277
101.9713966846466;1.051;50.21
102.82806205749512;1.054;50.076
103.67353868484497;1.041;50.062
104.51958560943604;1.045;49.874
105.5509283542633;1.045;49.775
106.3977460861206;1.044;49.686
107.2417664527893;1.041;49.578
108.09384989738464;1.041;49.377
108.93844509124756;1.041;49.368
109.78259038925171;1.038;49.269
110.63727807998657;1.041;49.377
111.48432636260986;1.049;49.471
112.3302755355835;1.061;49.677
113.18664932250977;1.057;49.677
114.03576612472534;1.066;49.878
114.89354252815247;1.075;50.008
115.7643210887909;1.081;50.179
116.63377642631531;1.088;50.376
117.51379704475403;1.096;50.577
118.3885383605957;1.104;50.882
119.26980829238892;1.11;50.886
120.13951802253723;1.115;50.989
121.01050567626953;1.115;50.886
121.89113402366638;1.118;50.886
122.76068496704102;1.113;50.783
123.64176607131958;1.119;50.792
124.51102423667908;1.119;50.77
125.39250659942627;1.127;50.676
126.26520919799805;1.134;50.577
127.13403010368347;1.121;50.582
128.0142638683319;1.122;50.488
128.88466024398804;1.124;50.573
129.93990325927734;1.125;50.479
130.8097083568573;1.116;50.483
131.68069100379944;1.122;50.483
132.5607419013977;1.128;50.788
133.43248653411865;1.128;50.577
134.33718538284302;1.131;50.658
135.23147892951965;1.131;50.577
136.12550044059753;1.125;50.582
137.02708315849304;1.134;50.582
137.92110919952393;1.128;50.582
138.82649850845337;1.134;50.582
139.72184872627258;1.13;50.582
140.62747621536255;1.134;50.582
141.52473616600037;1.128;50.483
142.41924691200256;1.134;50.479
143.3248643875122;1.133;50.483
144.22064018249512;1.136;50.582
145.1277952194214;1.151;50.931
146.03017210960388;1.159;51.383
146.92999935150146;1.176;51.787
147.83847665786743;1.179;52.091
148.73600578308105;1.195;52.494
149.64721369743347;1.205;52.705
150.5471007823944;1.21;53.094
151.45557522773743;1.22;53.395
152.3560254573822;1.223;53.56
153.27044200897217;1.231;53.507
154.3795714378357;1.223;53.408
155.30282258987427;1.234;53.354
156.23348474502563;1.225;53.296
157.15539646148682;1.231;53.197
158.07918906211853;1.22;53.197
159.0110890865326;1.228;53.094
159.9370892047882;1.232;53.099
160.87089467048645;1.234;53.0
161.79513335227966;1.234;53.0
162.72022104263306;1.237;52.96
163.65236902236938;1.244;53.0
164.57531142234802;1.244;52.893
165.48765349388123;1.237;52.897
166.40981554985046;1.234;52.897
167.36847472190857;1.231;52.794
