-1293;6.969992630185152 
-1703;5.940390760277483 
-1526;6.3848774211888415 
-1232;7.123177298634829 
-1255;7.065419144957081 
-1270;7.027750783862899 
-1242;7.098065057905374 
-1278;7.007660991279335 
-1279;7.0051497672063885 
-1475;6.512949848909065 
-1260;7.052863024592354 
-1234;7.1181548504889385 
-1232;7.123177298634829 
-1296;6.962458957966315 
-1265;7.040306904227627 
-1235;7.115643626415993 
-1387;6.7339375673282715 
-1264;7.042818128300572 
-1290;6.977526302403988 
-1244;7.0930426097594825 
-1258;7.057885472738246 
-1270;7.027750783862899 
-1272;7.022728335717008 
-1281;7.000127319060498 
-1277;7.010172215352281 
-1229;7.1307109708536665 
-1272;7.022728335717008 
-1245;7.090531385686537 
-1238;7.108109954197156 
-1274;7.0177058875711165 
-1236;7.113132402343047 
-1277;7.010172215352281 
-1239;7.1055987301242105 
-1232;7.123177298634829 
-1234;7.1181548504889385 
-1233;7.120666074561884 
-1232;7.123177298634829 
-1255;7.065419144957081 
-1252;7.072952817175919 
-1257;7.060396696811191 
-1236;7.113132402343047 
-1279;7.0051497672063885 
-1238;7.108109954197156 
-1243;7.095553833832428 
-1237;7.110621178270101 
-1244;7.0930426097594825 
-1257;7.060396696811191 
-1259;7.0553742486653 
-1275;7.015194663498171 
-1241;7.10057628197832 
-1329;6.879588563559112 
-1260;7.052863024592354 
-1235;7.115643626415993 
-1245;7.090531385686537 
-1241;7.10057628197832 
-1282;6.997616094987553 
-1232;7.123177298634829 
-1493;6.467747815596045 
-1265;7.040306904227627 
-1273;7.020217111644062 
-1280;7.002638543133443 
-1239;7.1055987301242105 
-1279;7.0051497672063885 
-1249;7.080486489394755 
-1522;6.394922317480624 
-1237;7.110621178270101 
-1248;7.082997713467701 
-1267;7.035284456081735 
-1235;7.115643626415993 
-1232;7.123177298634829 
-1231;7.125688522707774 
-1550;6.324608043438149 
-1240;7.103087506051265 
-1229;7.1307109708536665 
-1238;7.108109954197156 
-1261;7.050351800519408 
-1238;7.108109954197156 
-1290;6.977526302403988 
-1507;6.432590678574807 
-1222;7.148289539364285 
-1265;7.040306904227627 
-1241;7.10057628197832 
-1246;7.088020161613592 
-1267;7.035284456081735 
-1246;7.088020161613592 
-1537;6.357253956386441 
-1248;7.082997713467701 
-1261;7.050351800519408 
-1244;7.0930426097594825 
-1478;6.505416176690227 
-1255;7.065419144957081 
-1247;7.085508937540647 
-1355;6.814296737662529 
-1242;7.098065057905374 
-1236;7.113132402343047 
-1230;7.12819974678072 
-1247;7.085508937540647 
-1257;7.060396696811191 
-1243;7.095553833832428 
-1246;7.088020161613592 
-1270;7.027750783862899 
-1278;7.007660991279335 
-1300;6.952414061674533 
-1234;7.1181548504889385 
-1227;7.135733418999557 
-1252;7.072952817175919 
-1246;7.088020161613592 
-1279;7.0051497672063885 
-1232;7.123177298634829 
-1239;7.1055987301242105 
-1235;7.115643626415993 
-1268;7.03277323200879 
-1239;7.1055987301242105 
-1242;7.098065057905374 
-1252;7.072952817175919 
-1236;7.113132402343047 
-1249;7.080486489394755 
-1269;7.030262007935844 
-1238;7.108109954197156 
-1280;7.002638543133443 
-1229;7.1307109708536665 
-1230;7.12819974678072 
-1239;7.1055987301242105 
-1233;7.120666074561884 
-1273;7.020217111644062 
-1253;7.070441593102974 
-2189;4.719935860825952 
-1232;7.123177298634829 
-1271;7.025239559789954 
-1283;6.9951048709146075 
-1240;7.103087506051265 
-1233;7.120666074561884 
-1245;7.090531385686537 
-1449;6.578241674805648 
-1271;7.025239559789954 
-1246;7.088020161613592 
-1243;7.095553833832428 
-1238;7.108109954197156 
-1275;7.015194663498171 
-1278;7.007660991279335 
-1462;6.545595761857356 
-1284;6.992593646841661 
-1237;7.110621178270101 
-1231;7.125688522707774 
-1245;7.090531385686537 
-1270;7.027750783862899 
-1281;7.000127319060498 
-1512;6.420034558210079 
-1245;7.090531385686537 
-1249;7.080486489394755 
-1265;7.040306904227627 
-1260;7.052863024592354 
-1242;7.098065057905374 
-1240;7.103087506051265 
-1441;6.598331467389213 
-1284;6.992593646841661 
-1243;7.095553833832428 
-1233;7.120666074561884 
-1243;7.095553833832428 
-1266;7.037795680154681 
-1242;7.098065057905374 
-1482;6.495371280398445 
-1241;7.10057628197832 
-1288;6.98254875054988 
-1256;7.062907920884136 
-1230;7.12819974678072 
-1268;7.03277323200879 
-1264;7.042818128300572 
-1412;6.6711569655046326 
-1292;6.972503854258097 
-1277;7.010172215352281 
-1246;7.088020161613592 
-1299;6.954925285747478 
-1271;7.025239559789954 
-1236;7.113132402343047 
-1328;6.8820997876320575 
-1259;7.0553742486653 
-1239;7.1055987301242105 
-1275;7.015194663498171 
-1232;7.123177298634829 
-1239;7.1055987301242105 
-1245;7.090531385686537 
-1250;7.077975265321809 
-1275;7.015194663498171 
-1270;7.027750783862899 
-1274;7.0177058875711165 
-1244;7.0930426097594825 
-1272;7.022728335717008 
-1254;7.0679303690300275 
-1295;6.964970182039261 
-1276;7.012683439425226 
-1282;6.997616094987553 
-1237;7.110621178270101 
-1236;7.113132402343047 
-1265;7.040306904227627 
-1239;7.1055987301242105 
-1275;7.015194663498171 
-1266;7.037795680154681 
-1275;7.015194663498171 
-1280;7.002638543133443 
-1244;7.0930426097594825 
-1290;6.977526302403988 
-1245;7.090531385686537 
-1271;7.025239559789954 
-1272;7.022728335717008 
-1235;7.115643626415993 
-1267;7.035284456081735 
-1238;7.108109954197156 
-1305;6.939857941309805 
-1261;7.050351800519408 
-1295;6.964970182039261 
-1287;6.985059974622825 
-1250;7.077975265321809 
-1266;7.037795680154681 
-1283;6.9951048709146075 
-1255;7.065419144957081 
-1399;6.703802878452925 
-1243;7.095553833832428 
-1276;7.012683439425226 
-1285;6.990082422768715 
-1239;7.1055987301242105 
-1293;6.969992630185152 
-1279;7.0051497672063885 
-1450;6.575730450732703 
-1276;7.012683439425226 
-1263;7.045329352373518 
-1269;7.030262007935844 
-1234;7.1181548504889385 
-1231;7.125688522707774 
-1237;7.110621178270101 
-1544;6.339675387875822 
-1261;7.050351800519408 
-1235;7.115643626415993 
-1238;7.108109954197156 
-1239;7.1055987301242105 
-1248;7.082997713467701 
-1244;7.0930426097594825 
-1462;6.545595761857356 
-1238;7.108109954197156 
-1240;7.103087506051265 
-1245;7.090531385686537 
-1269;7.030262007935844 
-1235;7.115643626415993 
-1235;7.115643626415993 
-1516;6.409989661918297 
-1234;7.1181548504889385 
-1272;7.022728335717008 
-1239;7.1055987301242105 
-1250;7.077975265321809 
-1237;7.110621178270101 
-1241;7.10057628197832 
-1464;6.540573313711465 
-1269;7.030262007935844 
-1488;6.480303935960772 
-1282;6.997616094987553 
-1249;7.080486489394755 
-1243;7.095553833832428 
-1252;7.072952817175919 
-1328;6.8820997876320575 
-1243;7.095553833832428 
-1272;7.022728335717008 
-1232;7.123177298634829 
-1234;7.1181548504889385 
-1275;7.015194663498171 
-1236;7.113132402343047 
-1252;7.072952817175919 
-1253;7.070441593102974 
-1291;6.975015078331042 
-1277;7.010172215352281 
-1278;7.007660991279335 
-1254;7.0679303690300275 
-1240;7.103087506051265 
-1268;7.03277323200879 
-1277;7.010172215352281 
-1232;7.123177298634829 
-1246;7.088020161613592 
-1233;7.120666074561884 
-1237;7.110621178270101 
-1274;7.0177058875711165 
-1239;7.1055987301242105 
-1246;7.088020161613592 
-1267;7.035284456081735 
-1238;7.108109954197156 
-1260;7.052863024592354 
-1280;7.002638543133443 
-1246;7.088020161613592 
-1244;7.0930426097594825 
-1250;7.077975265321809 
-1249;7.080486489394755 
-1257;7.060396696811191 
-1257;7.060396696811191 
-1233;7.120666074561884 
-1297;6.959947733893369 
-1247;7.085508937540647 
-1260;7.052863024592354 
-1258;7.057885472738246 
-1233;7.120666074561884 
-1229;7.1307109708536665 
-1281;7.000127319060498 
-1512;6.420034558210079 
-1264;7.042818128300572 
-1270;7.027750783862899 
-1245;7.090531385686537 
-1247;7.085508937540647 
-1242;7.098065057905374 
-1229;7.1307109708536665 
-1529;6.377343748970006 
-1286;6.98757119869577 
-1274;7.0177058875711165 
-1283;6.9951048709146075 
-1235;7.115643626415993 
-1271;7.025239559789954 
-1234;7.1181548504889385 
-1532;6.369810076751168 
-1237;7.110621178270101 
-1279;7.0051497672063885 
-1273;7.020217111644062 
-1233;7.120666074561884 
-1252;7.072952817175919 
-1269;7.030262007935844 
-1521;6.3974335415535695 
-1243;7.095553833832428 
-1271;7.025239559789954 
-1243;7.095553833832428 
-1248;7.082997713467701 
-1237;7.110621178270101 
-1246;7.088020161613592 
-1479;6.502904952617282 
-1240;7.103087506051265 
-1240;7.103087506051265 
-1292;6.972503854258097 
-1242;7.098065057905374 
-1258;7.057885472738246 
-1230;7.12819974678072 
-1515;6.412500885991243 
-1246;7.088020161613592 
-1252;7.072952817175919 
-1239;7.1055987301242105 
-1240;7.103087506051265 
-1280;7.002638543133443 
-1255;7.065419144957081 
-1358;6.8067630654436915 
-1268;7.03277323200879 
-1284;6.992593646841661 
-1230;7.12819974678072 
-1267;7.035284456081735 
-1238;7.108109954197156 
-1233;7.120666074561884 
-1254;7.0679303690300275 
-1266;7.037795680154681 
-1252;7.072952817175919 
-1229;7.1307109708536665 
-1231;7.125688522707774 
-1290;6.977526302403988 
-1273;7.020217111644062 
-1252;7.072952817175919 
-1233;7.120666074561884 
-1235;7.115643626415993 
-1742;5.842453021432607 
-1277;7.010172215352281 
-1232;7.123177298634829 
-1235;7.115643626415993 
-1235;7.115643626415993 
-1275;7.015194663498171 
-1273;7.020217111644062 
-1233;7.120666074561884 
-1233;7.120666074561884 
-1245;7.090531385686537 
-1310;6.927301820945077 
-1248;7.082997713467701 
-1264;7.042818128300572 
-1252;7.072952817175919 
-1230;7.12819974678072 
-1233;7.120666074561884 
-1296;6.962458957966315 
-1425;6.638511052556341 
-1253;7.070441593102974 
-1229;7.1307109708536665 
-1231;7.125688522707774 
-1256;7.062907920884136 
-1230;7.12819974678072 
-1258;7.057885472738246 
