Time [s];Waga rybacka [kg];pressure_tank
0.01808786392211914;-0.002;-0.002
1.0649070739746094;-0.003;0.042
1.967268705368042;-0.0;0.03
2.961592674255371;-0.003;0.002
3.8742077350616455;0.003;-0.034
4.897877216339111;-0.006;-0.006
5.807419776916504;-0.003;0.05
6.686999082565308;-0.006;0.038
7.578061103820801;-0.003;-0.042
8.49232006072998;-0.003;0.006
9.326234340667725;-0.0;-0.002
10.156179189682007;0.001;-0.014
11.233747959136963;0.003;0.014
12.088605403900146;-0.006;0.002
12.968082904815674;-0.008;0.002
13.8692307472229;-0.008;0.002
14.78516173362732;0.007;-0.018
15.745524644851685;-0.003;-0.01
16.707297801971436;0.001;-0.002
17.672574758529663;-0.0;0.002
18.61304259300232;-0.003;-0.002
19.55406904220581;-0.002;0.002
20.52740478515625;-0.002;-0.038
21.40426468849182;-0.002;0.002
22.280691146850586;-0.002;0.046
23.154289722442627;-0.003;-0.002
24.036704301834106;0.004;0.002
24.931370973587036;0.001;-0.038
25.82648205757141;0.001;0.026
26.72865867614746;0.003;0.01
27.6236834526062;0.006;0.002
28.529152631759644;-0.003;0.515
29.44487738609314;0.012;2.252
30.41707992553711;0.024;3.68
31.38484811782837;0.027;5.476
32.30859971046448;0.034;7.146
33.24958157539368;0.042;8.943
34.15234088897705;0.068;10.724
35.34312844276428;0.04;13.086
36.31150960922241;0.142;14.807
37.30007195472717;0.168;23.124
38.26542544364929;0.107;17.963
39.23673439025879;0.134;17.789
40.20131468772888;0.149;20.587
41.17142462730408;0.146;20.532
42.040658473968506;0.164;20.973
42.90697979927063;0.142;20.997
43.781330585479736;0.149;21.068
44.64925456047058;0.154;21.152
45.52671933174133;0.145;20.977
46.39597511291504;0.159;20.977
47.27170729637146;0.145;20.981
48.140557527542114;0.154;20.977
49.034361124038696;0.149;20.885
49.93519878387451;0.155;20.929
50.826810121536255;0.155;20.885
51.72562861442566;0.152;20.885
52.61666297912598;0.148;20.969
53.50508093833923;0.149;20.79
54.404791831970215;0.146;20.885
55.29464364051819;0.148;20.746
56.19506525993347;0.145;20.71
57.08704209327698;0.148;20.885
57.99762487411499;0.151;20.977
59.12779688835144;0.146;21.068
60.03951120376587;0.145;21.156
60.95988726615906;0.151;21.422
61.8729612827301;0.146;21.112
62.7944061756134;0.149;20.877
63.708966970443726;0.148;20.977
64.6240541934967;0.148;20.889
65.5458812713623;0.146;20.794
66.45932865142822;0.151;20.798
67.38276934623718;0.14;20.707
68.32080817222595;0.148;20.663
69.25721287727356;0.145;20.619
70.20010185241699;0.148;20.619
71.13634300231934;0.145;20.623
72.0825867652893;0.149;20.524
73.01863503456116;0.152;20.44
73.96582221984863;0.177;20.528
74.90459775924683;0.143;20.44
75.84289193153381;0.137;20.444
76.79107165336609;0.152;20.444
77.75319027900696;0.122;20.349
78.72396516799927;0.158;20.353
79.68443393707275;0.159;20.353
80.6523699760437;0.133;20.353
81.61336159706116;0.143;20.349
82.79820585250854;0.148;20.357
83.66709446907043;0.152;20.349
84.54440641403198;0.148;20.309
85.41437649726868;0.155;20.329
86.28289127349854;0.152;20.353
87.1606113910675;0.145;20.349
88.03003716468811;0.149;20.309
88.9089105129242;0.148;20.265
89.77711510658264;0.158;20.265
90.64768743515015;0.148;20.269
91.52543115615845;0.08;20.178
92.39460778236389;0.039;20.265
93.2752206325531;0.158;20.174
94.14609122276306;0.282;20.261
95.01181721687317;0.155;20.265
95.85780620574951;0.157;20.261
96.73001456260681;0.716;20.265
97.65272092819214;0.597;20.289
98.54534602165222;0.082;20.261
99.44931149482727;-0.521;20.178
100.3423080444336;0.039;20.178
101.21403479576111;0.1;20.261
102.0938618183136;-0.121;20.241
102.96440958976746;0.1;20.17
103.8436553478241;0.337;20.178
104.71382856369019;0.151;20.174
105.58392715454102;0.465;20.082
106.68034482002258;0.188;20.17
107.54888677597046;-0.015;20.174
108.42744064331055;0.022;20.17
109.29679560661316;0.276;20.174
110.167405128479;0.018;20.174
111.04594373703003;-0.143;20.178
111.91464900970459;0.065;20.178
112.79462885856628;0.237;20.174
113.66483116149902;0.304;20.086
114.54463648796082;0.403;19.892
115.44112634658813;0.203;19.55
116.33301258087158;0.106;19.116
117.23610472679138;0.125;18.719
118.13020205497742;0.152;18.401
119.03427982330322;0.157;17.955
119.93072986602783;0.164;17.598
120.82453846931458;0.149;17.176
121.72742056846619;0.131;16.791
122.62059688568115;0.103;16.524
123.52567172050476;0.1;16.159
124.42190909385681;0.092;15.809
125.32509851455688;0.098;15.538
126.22065663337708;0.113;15.272
127.11491179466248;0.121;14.958
128.0204427242279;0.125;14.644
128.91673493385315;0.13;14.378
130.03996777534485;0.127;14.111
130.93372011184692;0.3;13.849
131.82583904266357;0.28;13.574
132.72855973243713;1.009;13.324
133.64916825294495;0.012;13.221
134.5999813079834;0.092;12.954
135.5413887500763;0.118;12.644
136.48317337036133;0.139;12.406
137.43106174468994;0.148;12.135
138.3721296787262;0.098;11.956
139.32071256637573;0.07;11.694
140.26151132583618;0.058;11.444
141.21211433410645;0.055;11.257
142.15303087234497;0.052;10.982
143.09362244606018;0.076;10.819
144.04404306411743;0.097;10.716
144.98447847366333;0.098;10.541
145.93547677993774;0.101;10.533
146.8776478767395;0.086;10.362
147.81834769248962;0.07;10.315
148.76893711090088;0.061;10.183
149.7093596458435;0.051;10.088
150.66061162948608;0.061;10.092
151.60307693481445;0.073;10.092
152.55332040786743;0.092;10.092
153.52059769630432;0.088;10.179
154.49539637565613;0.062;10.179
155.68034100532532;0.061;10.271
156.6434543132782;0.07;10.271
157.61461687088013;0.167;10.267
158.57826161384583;0.082;10.267
159.5522961616516;0.061;10.358
160.52647161483765;0.094;10.358
161.49711632728577;0.08;10.358
162.46189785003662;0.251;10.354
