;Time;Thrust;BEM pressure;N2O pressure
0;0.0;0.616;0.029368586711999996;44.245227611403
1;0.008080720901489258;0.617;-0.007342132813000002;44.26725404311801
2;0.015452384948730469;0.616;0.017621156463999997;44.237885467498
3;0.02277374267578125;0.616;0.027900157931;44.234948609936005
4;0.03008580207824707;0.616;0.027900157931;44.239353896279006
5;0.03738975524902344;0.616;0.004405297434999997;44.233480181155
6;0.044756174087524414;0.615;0.049926589646000004;44.237885467498
7;0.05206036567687988;0.617;0.016152727683000002;44.24375918262201
8;0.059372663497924805;0.617;0.027900157931;44.24816446896501
9;0.06671786308288574;0.616;0.005873726215999998;44.24816446896501
10;0.07404923439025879;0.616;0.004405297434999997;44.22907489481201
11;0.08135128021240234;0.617;0.004405297434999997;44.24375918262201
12;0.08864784240722656;0.616;0.027900157931;44.24375918262201
13;0.09602236747741699;0.617;0.027900157931;44.23641703871701
14;0.10332131385803223;0.616;0.029368586711999996;44.239353896279006
15;0.11061477661132812;0.617;0.027900157931;44.23201175237401
16;0.11792445182800293;0.617;0.019089585245000006;44.258443470432006
17;0.12529969215393066;0.616;0.027900157931;44.245227611403
18;0.1326127052307129;0.617;0.026431729150000007;44.242290753841004
19;0.13991641998291016;0.615;0.016152727683000002;44.22907489481201
20;0.14724111557006836;0.616;-0.005873704032;44.24082232506
21;0.15454792976379395;0.615;0.026431729150000007;44.22907489481201
22;0.16185617446899414;0.617;0.002936868654000002;44.246696040184005
23;0.16915392875671387;0.616;0.0014684398730000006;44.254038184089005
24;0.17646050453186035;0.616;0.026431729150000007;44.22466960846901
25;0.1837623119354248;0.617;0.027900157931;44.234948609936005
26;0.19106245040893555;0.616;0.019089585245000006;44.246696040184005
27;0.19840145111083984;0.617;0.055800304769999996;44.237885467498
28;0.20575642585754395;0.616;0.026431729150000007;44.246696040184005
29;0.21306753158569336;0.616;0.019089585245000006;44.23641703871701
30;0.22036981582641602;0.617;0.026431729150000007;44.249632897746004
31;0.22768044471740723;0.617;0.019089585245000006;44.237885467498
32;0.23499298095703125;0.617;0.027900157931;44.25110132652701
33;0.24234271049499512;0.617;0.027900157931;44.234948609936005
34;0.24965119361877441;0.617;0.027900157931;44.242290753841004
35;0.2569551467895508;0.617;0.027900157931;44.24375918262201
36;0.26425957679748535;0.616;1.1091999999046642e-08;44.258443470432006
37;0.2715590000152588;0.616;0.023494871588000003;44.259911899213
38;0.2788665294647217;0.616;0.029368586711999996;44.218795893345
39;0.286165714263916;0.616;0.024963300368999998;44.24816446896501
40;0.29346203804016113;0.614;0.026431729150000007;44.249632897746004
41;0.30075693130493164;0.617;0.026431729150000007;44.23641703871701
42;0.30805349349975586;0.618;0.029368586711999996;44.25110132652701
43;0.3154006004333496;0.617;-0.007342132813000002;44.234948609936005
44;0.32269787788391113;0.617;0.026431729150000007;44.22613803725
45;0.3300011157989502;0.616;0.026431729150000007;44.23201175237401
46;0.33730173110961914;0.616;0.026431729150000007;44.246696040184005
47;0.34459877014160156;0.617;0.027900157931;44.23641703871701
48;0.35189223289489746;0.616;0.027900157931;44.25550661287001
49;0.35959744453430176;0.616;0.026431729150000007;44.242290753841004
50;0.36694836616516113;0.616;-0.005873704032;44.24082232506
51;0.37425708770751953;0.616;0.005873726215999998;44.237885467498
52;0.3815634250640869;0.617;0.027900157931;44.239353896279006
53;0.3888828754425049;0.616;0.027900157931;44.252569755308
54;0.39617490768432617;0.616;0.029368586711999996;44.265785614337005
55;0.4034597873687744;0.616;0.027900157931;44.258443470432006
56;0.41076111793518066;0.617;0.029368586711999996;44.26284875677501
57;0.41805386543273926;0.617;0.024963300368999998;44.246696040184005
58;0.42540979385375977;0.617;0.027900157931;44.245227611403
59;0.4327125549316406;0.616;0.027900157931;44.249632897746004
60;0.4400057792663574;0.617;0.0014684398730000006;44.246696040184005
61;0.44730353355407715;0.616;0.027900157931;44.249632897746004
62;0.4546225070953369;0.617;0.027900157931;44.233480181155
63;0.46191883087158203;0.617;0.027900157931;44.264317185556
64;0.469210147857666;0.617;0.027900157931;44.237885467498
65;0.4765157699584961;0.616;0.023494871588000003;44.246696040184005
66;0.4838225841522217;0.616;-0.002936846470000004;44.245227611403
67;0.4911162853240967;0.616;0.026431729150000007;44.24816446896501
68;0.4984586238861084;0.617;0.029368586711999996;44.237885467498
69;0.5057520866394043;0.615;0.058737162332;44.24375918262201
70;0.5130603313446045;0.617;0.026431729150000007;44.245227611403
71;0.5203509330749512;0.617;-0.002936846470000004;44.254038184089005
72;0.5277295112609863;0.616;0.027900157931;44.239353896279006
73;0.5350370407104492;0.616;0.027900157931;44.249632897746004
74;0.542339563369751;0.617;0.027900157931;44.252569755308
75;0.5496394634246826;0.616;-0.004405275250999999;44.237885467498
76;0.5569422245025635;0.617;0.026431729150000007;44.246696040184005
77;0.5642409324645996;0.616;-0.007342132813000002;44.237885467498
78;0.5715398788452148;0.616;-0.007342132813000002;44.230543323593004
79;0.5788431167602539;0.617;0.027900157931;44.245227611403
80;0.5861372947692871;0.616;0.026431729150000007;44.252569755308
81;0.5934281349182129;0.616;-0.005873704032;44.23641703871701
82;0.600722074508667;0.616;0.029368586711999996;44.256975041651
83;0.6080262660980225;0.616;0.027900157931;44.24816446896501
84;0.615363597869873;0.617;0.026431729150000007;44.23201175237401
85;0.6226718425750732;0.617;-0.007342132813000002;44.23641703871701
86;0.6300044059753418;0.616;0.027900157931;44.245227611403
87;0.6373164653778076;0.616;0.026431729150000007;44.242290753841004
88;0.6446189880371094;0.616;0.026431729150000007;44.245227611403
89;0.6519198417663574;0.616;0.027900157931;44.23641703871701
90;0.659233570098877;0.616;0.024963300368999998;44.237885467498
91;0.6665380001068115;0.617;-0.005873704032;44.239353896279006
92;0.673846960067749;0.617;-0.004405275250999999;44.24082232506
93;0.681143045425415;0.616;0.027900157931;44.234948609936005
94;0.6885073184967041;0.617;0.026431729150000007;44.233480181155
95;0.6958022117614746;0.616;0.027900157931;44.242290753841004
96;0.7030947208404541;0.616;0.027900157931;44.256975041651
97;0.7103922367095947;0.617;-0.005873704032;44.239353896279006
98;0.7176897525787354;0.617;-0.004405275250999999;44.252569755308
99;0.7250046730041504;0.616;0.027900157931;44.237885467498
100;0.7323040962219238;0.616;0.027900157931;44.249632897746004
101;0.739598274230957;0.617;-0.007342132813000002;44.234948609936005
102;0.7471568584442139;0.617;0.027900157931;44.256975041651
103;0.7563581466674805;0.616;0.027900157931;44.249632897746004
104;0.7643532752990723;0.616;-0.005873704032;44.239353896279006
105;0.7723321914672852;0.615;0.027900157931;44.242290753841004
106;0.7803518772125244;0.618;0.027900157931;44.237885467498
107;0.7883362770080566;0.617;0.014684298902000001;44.23641703871701
108;0.7963871955871582;0.616;0.026431729150000007;44.22907489481201
109;0.8043844699859619;0.616;-0.005873704032;44.24082232506
110;0.812368631362915;0.617;-0.004405275250999999;44.24082232506
111;0.8204050064086914;0.616;0.027900157931;44.252569755308
112;0.8284103870391846;0.617;0.026431729150000007;44.25110132652701
113;0.8364090919494629;0.616;0.029368586711999996;44.233480181155
114;0.8443958759307861;0.616;0.027900157931;44.22613803725
115;0.8523814678192139;0.615;0.026431729150000007;44.25110132652701
116;0.8603787422180176;0.617;-0.007342132813000002;44.24816446896501
117;0.8683760166168213;0.616;0.027900157931;44.245227611403
118;0.8764603137969971;0.616;0.041116016959999994;44.24816446896501
119;0.8844587802886963;0.616;0.027900157931;44.23641703871701
120;0.8924508094787598;0.616;0.026431729150000007;44.21292217822101
121;0.9004137516021729;0.616;0.027900157931;44.25110132652701
122;0.9084029197692871;0.617;0.008810583778000002;44.24082232506
123;0.916395902633667;0.617;0.027900157931;44.24082232506
124;0.9244930744171143;0.617;0.013215870121;44.233480181155
125;0.9324862957000732;0.616;-0.007342132813000002;44.233480181155
126;0.9404764175415039;0.617;0.027900157931;44.24082232506
127;0.9485101699829102;0.617;-0.005873704032;44.25550661287001
128;0.9565014839172363;0.616;0.027900157931;44.233480181155
129;0.9644904136657715;0.617;0.027900157931;44.22613803725
130;0.9724767208099365;0.616;0.023494871588000003;44.234948609936005
131;0.9804830551147461;0.617;0.027900157931;44.254038184089005
132;0.988471269607544;0.616;-0.005873704032;44.23201175237401
133;0.9964566230773926;0.617;0.011747441339999998;44.252569755308
134;1.0044453144073486;0.616;0.049926589646000004;44.303964762643005
135;1.0126829147338867;0.616;0.08663730917099999;44.30102790508101
136;1.0206921100616455;0.617;0.08663730917099999;44.29809104751901
137;1.0287127494812012;0.616;0.08516888039;44.309838477767
138;1.0367276668548584;0.617;0.08516888039;44.306901620205004
139;1.0447769165039062;0.616;0.06314244867499999;44.318649050453004
140;1.0528321266174316;0.617;0.08663730917099999;44.303964762643005
141;1.0608997344970703;0.616;0.064610877456;44.302496333862
142;1.069000482559204;0.617;0.051395018427;44.30102790508101
143;1.0770413875579834;0.616;0.107195312105;44.30543319142401
144;1.0850958824157715;0.616;0.08516888039;44.28634361727101
145;1.0930826663970947;0.616;0.08516888039;44.30102790508101
146;1.101067304611206;0.616;0.08516888039;44.295154189957
147;1.109067440032959;0.617;0.069016163799;44.280469902147004
148;1.1170694828033447;0.616;0.05286344720800001;44.287812046052004
149;1.1252129077911377;0.617;0.08663730917099999;44.30102790508101
150;1.1332406997680664;0.616;0.08516888039;44.309838477767
151;1.1412346363067627;0.617;0.08516888039;44.30543319142401
152;1.1492702960968018;0.616;0.08663730917099999;44.296622618738006
153;1.157362937927246;0.618;0.102790025762;44.31424376411
154;1.165374517440796;0.617;0.08663730917099999;44.292217332395005
155;1.1733896732330322;0.616;0.104258454543;44.287812046052004
156;1.1814322471618652;0.616;0.08663730917099999;44.29368576117601
157;1.189455509185791;0.616;0.102790025762;44.306901620205004
158;1.1974763870239258;0.617;0.08663730917099999;44.296622618738006
159;1.2055702209472656;0.616;0.08663730917099999;44.30543319142401
160;1.2136366367340088;0.617;0.05286344720800001;44.28193833092801
161;1.2216269969940186;0.617;0.07195302136100001;44.292217332395005
162;1.2296373844146729;0.616;0.08663730917099999;44.290748903614
163;1.237630844116211;0.616;0.06754773501799999;44.299559476300004
164;1.2458477020263672;0.617;0.08516888039;44.306901620205004
165;1.2538807392120361;0.616;0.08516888039;44.302496333862
166;1.2618682384490967;0.616;0.08663730917099999;44.29809104751901
167;1.2698619365692139;0.616;0.054331875989;44.29368576117601
168;1.277872085571289;0.616;0.054331875989;44.27019090068001
169;1.2858703136444092;0.615;0.08663730917099999;44.30102790508101
170;1.2938611507415771;0.616;0.08663730917099999;44.296622618738006
171;1.3018500804901123;0.616;0.08663730917099999;44.299559476300004
172;1.3098392486572266;0.617;0.05286344720800001;44.302496333862
173;1.3178443908691406;0.617;0.117474313572;44.292217332395005
174;1.325850248336792;0.617;0.08516888039;44.284875188490005
175;1.3338451385498047;0.615;0.05286344720800001;44.296622618738006
176;1.3418378829956055;0.616;0.08663730917099999;44.292217332395005
177;1.3498666286468506;0.616;0.08663730917099999;44.30543319142401
178;1.3578684329986572;0.617;0.08663730917099999;44.284875188490005
179;1.3658709526062012;0.616;0.08663730917099999;44.30543319142401
180;1.3738679885864258;0.617;0.08516888039;44.287812046052004
181;1.3818817138671875;0.616;0.121879599915;44.290748903614
182;1.3898804187774658;0.617;0.08663730917099999;44.302496333862
183;1.397860050201416;0.617;0.08516888039;44.284875188490005
184;1.4058380126953125;0.616;0.08516888039;44.299559476300004
185;1.4138274192810059;0.617;0.054331875989;44.302496333862
186;1.4218156337738037;0.616;0.08663730917099999;44.315712192891006
187;1.4298205375671387;0.616;0.088105737952;44.28193833092801
188;1.4378211498260498;0.617;0.08516888039;44.30543319142401
189;1.4458074569702148;0.616;0.08663730917099999;44.302496333862
190;1.4538404941558838;0.616;0.08663730917099999;44.292217332395005
191;1.461829662322998;0.617;0.07048459258;44.296622618738006
192;1.469841718673706;0.616;0.08663730917099999;44.311306906548005
193;1.477942943572998;0.617;0.069016163799;44.279001473366
194;1.485938310623169;0.616;0.088105737952;44.296622618738006
195;1.4939639568328857;0.617;0.08663730917099999;44.302496333862
196;1.501943826675415;0.617;0.08663730917099999;44.28928047483301
197;1.509937047958374;0.616;0.061674019894;44.287812046052004
198;1.5179235935211182;0.616;0.08516888039;44.292217332395005
199;1.525937795639038;0.616;0.08663730917099999;44.303964762643005
200;1.533933401107788;0.615;0.08516888039;44.28928047483301
201;1.5419280529022217;0.616;0.05286344720800001;44.299559476300004
202;1.5499188899993896;0.616;0.08663730917099999;44.31718062167201
203;1.5579559803009033;0.616;0.05286344720800001;44.290748903614
204;1.565946340560913;0.616;0.064610877456;44.143906025514006
205;1.5739705562591553;0.616;0.08663730917099999;43.841409696628006
206;1.581977128982544;0.615;0.10132159698099999;43.308370049125
207;1.5899667739868164;0.616;0.08663730917099999;42.356828199037004
208;1.597956657409668;0.617;0.10572688332399999;41.511013221181
209;1.6059620380401611;0.616;0.05286344720800001;40.804698977520005
210;1.6139705181121826;0.617;0.088105737952;40.43171806714601
211;1.6219613552093506;0.616;0.08516888039;40.207048463653
212;1.629974126815796;0.616;0.08516888039;40.132158595822006
213;1.6391081809997559;0.616;0.08516888039;40.092511018735
214;1.647104024887085;0.616;0.08516888039;40.008810578218004
215;1.655165672302246;0.616;0.07048459258;40.017621150904006
216;1.6632049083709717;0.615;0.08663730917099999;40.132158595822006
217;1.6711993217468262;0.616;0.07048459258;40.340675482724
218;1.6793184280395508;0.617;0.08516888039;40.549192369626006
219;1.6873321533203125;0.616;0.08516888039;40.812041121425004
220;1.6953434944152832;0.616;0.08663730917099999;41.076358302005005
221;1.7033555507659912;0.617;0.07048459258;41.321585908432006
222;1.7113943099975586;0.616;0.08663730917099999;41.386196774796005
223;1.7194085121154785;0.617;0.08663730917099999;41.408223206511
224;1.7274343967437744;0.616;0.08663730917099999;41.430249638226
225;1.7354505062103271;0.616;0.08516888039;41.37591777332901
226;1.743462324142456;0.616;0.08663730917099999;41.34214391136601
227;1.7514734268188477;0.617;0.074889878923;41.30396476306
228;1.7595362663269043;0.617;0.08663730917099999;41.245227611820006
229;1.7675437927246094;0.616;0.08516888039;41.168869315208006
230;1.7756609916687012;0.616;0.08516888039;41.13509545324501
231;1.78373122215271;0.615;0.121879599915;41.061674014195006
232;1.7917194366455078;0.616;0.088105737952;40.983847288802004
233;1.7997124195098877;0.616;0.05286344720800001;40.955947141963
234;1.8077666759490967;0.616;0.08223202282799999;40.907488992190004
235;1.815765142440796;0.616;0.083700451609;40.878120416570006
236;1.8237593173980713;0.616;0.06020559111300001;40.807635835082
237;1.8317651748657227;0.616;0.08516888039;40.77533040190001
238;1.8397655487060547;0.616;0.088105737952;40.71806167944101
239;1.8477654457092285;0.615;0.08516888039;40.675477244792006
240;1.855799674987793;0.615;0.08663730917099999;40.60792952086601
241;1.8642711639404297;0.616;0.07782673648499999;40.55506608475
242;1.8722891807556152;0.617;0.08663730917099999;40.525697509130005
243;1.8803043365478516;0.616;0.08663730917099999;40.502202648634004
244;1.8883750438690186;0.617;0.08516888039;40.444933926175004
245;1.896362066268921;0.616;0.08663730917099999;40.40088106274501
246;1.9043362140655518;0.617;0.06020559111300001;40.383259917373
247;1.9123308658599854;0.616;0.055800304769999996;40.33627019638101
248;1.9203338623046875;0.616;0.11013216966699999;40.283406760265
249;1.9283392429351807;0.617;0.08663730917099999;40.239353896835006
250;1.9364135265350342;0.616;0.08516888039;40.226138037806
