;Time;Thrust;BEM_Pressure;N2O_Pressure;N2O_Weight
0;0.08737921714782715;757;8;7;905
1;0.09866499900817871;1761;9;8;1931
2;0.10929608345031738;2280;8;7;2368
3;0.11995792388916016;2372;8;7;2425
4;0.13060879707336426;2389;8;7;2435
5;0.14123916625976562;2397;7;7;2443
6;0.1518874168395996;2401;8;8;2450
7;0.1625206470489502;2408;8;8;2448
8;0.17551732063293457;2362;8;7;2414
9;0.1862475872039795;2408;8;7;2449
10;0.19687318801879883;2414;7;7;2458
11;0.20760464668273926;2416;7;8;2460
12;0.21828532218933105;2420;8;7;2461
13;0.22897028923034668;2419;8;8;2465
14;0.23964905738830566;2424;8;7;2464
15;0.2503371238708496;2424;8;7;2464
16;0.2610170841217041;2424;8;8;2466
17;0.2717018127441406;2425;8;7;2463
18;0.2823779582977295;2424;8;8;2468
19;0.29302024841308594;2424;8;8;2468
20;0.30370426177978516;2427;7;7;2469
21;0.3143937587738037;2432;7;7;2469
22;0.3250865936279297;2429;7;7;2467
23;0.3357813358306885;2430;7;7;2471
24;0.3464694023132324;2430;7;7;2472
25;0.3571653366088867;2433;8;7;2470
26;0.3678765296936035;2430;8;8;2472
27;0.378568172454834;2432;7;8;2474
28;0.3892514705657959;2434;7;8;2471
29;0.3999292850494385;2435;7;7;2474
30;0.4106729030609131;2431;8;8;2474
31;0.4213583469390869;2434;8;7;2473
32;0.4320411682128906;2436;8;8;2472
33;0.4428079128265381;2432;7;7;2472
34;0.45355868339538574;2434;8;8;2474
35;0.4642479419708252;2436;7;7;2476
36;0.4749901294708252;2438;7;8;2475
37;0.4856748580932617;2437;8;7;2476
38;0.4963648319244385;2441;8;7;2474
39;0.5070896148681641;2438;7;8;2474
40;0.5177741050720215;2439;8;8;2478
41;0.5284550189971924;2438;7;7;2478
42;0.5390865802764893;2442;7;8;2481
43;0.5497663021087646;2439;8;8;2477
44;0.5604493618011475;2438;8;8;2476
45;0.5711243152618408;2441;8;7;2474
46;0.5818169116973877;2438;6;8;2476
47;0.5925154685974121;2437;8;7;2475
48;0.6031994819641113;2439;8;7;2477
49;0.6139211654663086;2440;8;8;2476
50;0.6246190071105957;2440;8;8;2479
51;0.6353037357330322;2440;8;7;2478
52;0.6459939479827881;2441;7;7;2477
53;0.6566751003265381;2442;8;8;2478
54;0.6673591136932373;2438;7;8;2479
55;0.6781036853790283;2439;8;7;2479
56;0.6888456344604492;2441;8;8;2477
57;0.6995456218719482;2440;7;7;2479
58;0.7102744579315186;2440;7;7;2476
59;0.7209885120391846;2440;8;9;2480
60;0.7316694259643555;2442;8;7;2479
61;0.7423577308654785;2440;7;8;2480
62;0.7530474662780762;2441;8;8;2481
63;0.7637288570404053;2441;7;8;2482
