;Time;Thrust;BEM pressure;N2O pressure;N2OWeigth
0;0.0;0.058308;-0.04349963019251565;-0.09418318574823148;-20.65431786473485
1;0.01744246482849121;0.062308;-0.04652022808103142;-0.09418318574823148;-20.69569241255279
2;0.03210258483886719;0.064308;-0.04349963019251565;-0.09418318574823148;-20.773573914327738
3;0.0468447208404541;0.057308;-0.045009929136773534;-0.09418318574823148;-20.698126209483256
4;0.061693429946899414;0.048308000000000004;-0.045009929136773534;-0.0981586695078124;-20.65188406780438
5;0.07649087905883789;0.059308;-0.045009929136773534;-0.0981586695078124;-20.739500757301197
6;0.09127330780029297;0.062308;-0.04652022808103142;-0.09418318574823148;-20.773573914327738
7;0.1062476634979248;0.052308;-0.04349963019251565;-0.09418318574823148;-20.707861397205125
8;0.12115669250488281;0.057308;-0.045009929136773534;-0.09418318574823148;-20.659185458595783
9;0.13595128059387207;0.059308;-0.04349963019251565;-0.0981586695078124;-20.724897975718395
10;0.15102887153625488;0.06930800000000001;-0.041989331248257766;-0.09418318574823148;-20.773573914327738
11;0.16602826118469238;0.053308;-0.04349963019251565;-0.0981586695078124;-20.702993803344192
12;0.18117713928222656;0.056308000000000004;-0.045009929136773534;-0.09418318574823148;-20.65188406780438
13;0.1963512897491455;0.063308;-0.045009929136773534;-0.09418318574823148;-20.722464178787927
14;0.21141791343688965;0.062308;-0.04349963019251565;-0.0981586695078124;-20.773573914327738
15;0.22653484344482422;0.049308000000000005;-0.04349963019251565;-0.09418318574823148;-20.700560006413724
16;0.24169492721557617;0.047308;-0.045009929136773534;-0.09418318574823148;-20.66405305245672
17;0.25699472427368164;0.059308;-0.045009929136773534;-0.09020770198865055;-20.722464178787927
18;0.27225303649902344;0.067308;-0.041989331248257766;-0.0981586695078124;-20.768706320466805
19;0.2875196933746338;0.058308;-0.04349963019251565;-0.09020770198865055;-20.71272899106606
20;0.302807092666626;0.054308;-0.04349963019251565;-0.09418318574823148;-20.649450270873917
21;0.3180885314941406;0.061308;-0.045009929136773534;-0.0981586695078124;-20.707861397205125
22;0.3333570957183838;0.065308;-0.04349963019251565;-0.09418318574823148;-20.77114011739727
23;0.34865570068359375;0.052308;-0.041989331248257766;-0.0981586695078124;-20.729765569579328
24;0.3638298511505127;0.054308;-0.04652022808103142;-0.0981586695078124;-20.666486849387184
25;0.3791365623474121;0.058308;-0.04652022808103142;-0.09418318574823148;-20.693258615622323
26;0.4010932445526123;0.059308;-0.04652022808103142;-0.0981586695078124;-20.659185458595783
