3146.21;36.98;39.91;29.13;26.73;30.19;27.37;23.06;25.51;23.86;22.58;93.00;92.00;0.00;1.00;1.00;1.00
3146.35;37.04;39.91;29.13;26.79;30.14;27.32;23.06;25.46;23.86;22.42;93.00;92.00;0.00;1.00;1.00;1.00
3146.50;37.09;39.91;29.13;26.84;30.14;27.37;23.06;25.46;23.91;22.42;94.00;92.00;0.00;1.00;1.00;1.00
3146.64;37.04;39.91;29.28;26.79;30.14;27.32;23.11;25.46;23.86;22.42;94.00;93.00;0.00;1.00;1.00;1.00
3146.78;37.04;39.91;29.23;26.79;30.14;27.32;23.11;25.46;23.86;22.42;94.00;92.00;0.00;1.00;1.00;1.00
3146.93;37.04;39.91;29.13;26.79;30.19;27.37;23.01;25.51;23.86;22.42;93.00;92.00;0.00;1.00;1.00;1.00
3147.07;37.04;39.91;29.13;26.79;30.14;27.32;23.01;25.51;23.86;22.42;93.00;92.00;0.00;1.00;1.00;1.00
3147.22;37.04;39.91;29.18;26.79;30.14;27.32;23.06;25.46;23.86;22.42;94.00;93.00;0.00;1.00;1.00;1.00
3147.36;37.04;39.97;29.18;26.79;30.03;27.32;23.11;25.51;23.86;22.42;94.00;93.00;0.00;1.00;1.00;1.00
3147.50;37.04;39.91;29.18;26.79;30.14;27.21;23.11;25.51;23.86;22.42;94.00;93.00;0.00;1.00;1.00;1.00
3147.65;37.04;39.97;29.13;26.79;30.19;27.37;23.06;25.51;23.86;22.47;94.00;92.00;0.00;1.00;1.00;1.00
3147.79;37.04;39.97;29.13;26.79;30.14;27.32;23.06;25.51;23.86;22.42;94.00;92.00;0.00;1.00;1.00;1.00
3147.94;37.04;39.97;29.18;26.79;30.14;27.32;23.11;25.51;23.86;22.42;92.00;93.00;0.00;1.00;1.00;1.00
3148.08;37.04;39.97;29.18;26.79;30.14;27.32;23.06;25.51;23.86;22.42;94.00;93.00;0.00;1.00;1.00;1.00
3148.22;37.09;39.91;29.18;26.79;30.19;27.32;23.06;25.51;23.86;22.42;94.00;93.00;0.00;1.00;1.00;1.00
3148.37;37.04;39.97;29.07;26.79;30.19;27.37;23.01;25.51;23.86;22.47;94.00;92.00;0.00;1.00;1.00;1.00
3148.51;37.04;39.97;29.13;26.79;30.14;27.32;23.01;25.51;23.86;22.31;93.00;92.00;0.00;1.00;1.00;1.00
3148.66;37.04;39.97;29.18;26.79;30.14;27.32;23.11;25.51;23.91;22.42;94.00;92.00;0.00;1.00;1.00;1.00
3148.80;37.09;39.97;29.18;26.79;30.14;27.32;23.06;25.51;23.86;22.42;94.00;92.00;0.00;1.00;1.00;1.00
3148.94;37.04;39.91;29.18;26.79;30.19;27.26;23.11;25.56;23.86;22.42;94.00;93.00;0.00;1.00;1.00;1.00
