Time [s];Waga rybacka [kg];pressure_tank
0.04408979415893555;0.384;33.208
1.084505558013916;0.395;33.11
2.0008225440979004;0.387;33.217
2.9929986000061035;0.392;33.114
3.917635679244995;0.392;33.217
4.890640497207642;0.39;33.114
5.78511905670166;0.389;33.217
6.70180344581604;0.396;33.213
7.650218963623047;0.392;33.213
8.61324667930603;0.392;33.316
9.492283821105957;0.389;33.213
10.364753246307373;0.392;33.414
11.297387599945068;0.393;33.365
12.204029083251953;0.387;33.141
13.142005920410156;0.374;33.159
14.057599782943726;0.378;33.043
15.000372171401978;0.377;32.904
16.2042875289917;0.377;32.814
17.149536848068237;0.366;32.608
18.145880699157715;0.362;32.407
19.078677654266357;0.362;31.806
20.081507921218872;0.368;31.399
21.089061975479126;0.354;30.593
21.963539838790894;0.353;30.216
22.80444622039795;0.347;29.674
23.682747840881348;0.353;29.473
24.558553218841553;0.346;29.168
25.416440963745117;0.35;28.962
26.27022957801819;0.344;28.604
27.11604142189026;0.343;28.425
27.9593448638916;0.344;28.12
28.830102920532227;0.338;27.556
29.727163314819336;0.34;27.206
30.6457200050354;0.328;26.866
31.56883692741394;0.32;26.669
32.515780448913574;0.317;25.648
33.47101974487305;0.319;24.743
34.3983428478241;0.305;24.031
35.31248497962952;0.304;23.233
36.22306537628174;0.304;22.633
37.13649296760559;0.296;22.011
38.05965828895569;0.289;21.339
39.005712270736694;0.286;20.734
40.17752003669739;0.279;19.932
41.15651535987854;0.277;19.426
42.041032791137695;0.264;18.924
42.93364500999451;0.27;18.414
43.847753286361694;0.259;17.917
44.75544261932373;0.264;17.419
45.6718864440918;0.264;16.913
46.56655216217041;0.25;16.506
47.45486760139465;0.247;16.0
48.35652256011963;0.249;15.605
49.28351879119873;0.242;15.099
50.216500759124756;0.24;14.741
51.141098976135254;0.236;14.298
52.074633836746216;0.237;13.881
52.99782466888428;0.227;13.478
53.94755578041077;0.231;13.169
54.87879705429077;0.227;12.681
55.75583839416504;0.227;12.376
56.63362646102905;0.218;11.977
57.50338792800903;0.218;11.776
58.404552698135376;0.213;11.373
59.29717516899109;0.21;11.064
60.20170068740845;0.197;10.665
61.131162881851196;0.207;10.468
62.04457139968872;0.203;10.163
63.20335125923157;0.204;9.76
64.1127827167511;0.197;9.393
65.02442765235901;0.198;9.16
65.94372320175171;0.197;8.851
66.8567054271698;0.194;8.546
67.8018171787262;0.185;8.349
68.71368718147278;0.19;8.054
69.61200213432312;0.188;7.749
70.5025246143341;0.181;7.548
71.39338040351868;0.19;7.243
72.29597187042236;0.187;7.046
73.18634676933289;0.194;6.84
74.08772158622742;0.182;6.647
74.97979855537415;0.181;6.446
75.86963415145874;0.184;6.244
76.78252840042114;0.179;6.043
77.71126532554626;0.179;5.734
78.71771001815796;0.172;5.532
79.66465449333191;0.167;5.433
80.62115049362183;0.172;5.227
81.5626585483551;0.173;4.986
82.5032696723938;0.181;4.726
83.35952115058899;0.17;4.632
84.20858073234558;0.166;4.529
85.07035088539124;0.17;4.332
85.91955590248108;0.163;4.233
86.77068185806274;0.169;4.031
87.63206791877747;0.166;3.821
88.7206654548645;0.169;3.727
89.57011580467224;0.166;3.624
90.42754435539246;0.166;3.431
91.27635192871094;0.155;3.328
92.14487099647522;0.164;3.234
93.01443767547607;0.166;3.037
93.87393522262573;0.161;2.943
94.7451331615448;0.164;2.853
95.60980534553528;0.157;2.737
96.49557423591614;0.154;2.634
97.38885521888733;0.152;2.482
98.27911853790283;0.155;2.441
99.1773328781128;0.154;2.235
100.06582570075989;0.149;2.128
100.95505952835083;0.157;2.029
101.85278177261353;0.148;2.034
102.74136233329773;0.149;1.935
103.64226245880127;0.151;1.725
104.54264736175537;0.158;1.729
105.464919090271;0.154;1.631
106.39355611801147;0.151;1.532
107.3215799331665;0.149;1.429
108.26130390167236;0.094;1.389
109.20826816558838;0.106;1.29
110.16436457633972;0.193;1.223
111.10672736167908;0.086;1.125
112.04817342758179;0.124;1.026
113.2406177520752;0.143;1.022
114.18212103843689;0.106;0.918
115.14415884017944;0.109;0.824
116.10988998413086;0.084;0.726
117.08611845970154;0.178;0.623
118.05478191375732;0.185;0.623
119.02999639511108;0.148;0.618
119.9992094039917;0.023;0.524
120.98018741607666;0.051;0.524
121.96822261810303;0.124;0.417
122.94709491729736;0.216;0.417
123.93358945846558;0.102;0.318
124.91309928894043;0.078;0.22
125.90056991577148;0.13;0.144
126.87915849685669;0.028;0.117
127.86601519584656;0.163;0.05
128.84388089179993;0.1;0.018
129.82962703704834;0.138;0.005
130.80796003341675;0.089;0.009
131.795476436615;0.145;0.014
132.7798149585724;0.087;-0.031
133.76820588111877;0.066;0.0
134.77410650253296;0.099;0.009
136.02491211891174;0.146;-0.018
137.0260193347931;0.094;-0.013
138.03353881835938;0.152;0.014
139.03376078605652;0.053;0.014
140.0396330356598;0.142;0.032
141.04128050804138;0.181;0.036
142.05164194107056;0.078;0.0
143.05457186698914;0.112;0.0
144.06494045257568;0.21;0.027
145.0672152042389;0.12;0.0
146.03594183921814;0.143;0.005
147.01576685905457;0.121;0.0
147.99918246269226;0.109;0.0
148.97627758979797;0.172;0.0
149.9675533771515;0.201;0.032
150.94368934631348;0.2;0.005
151.928631067276;0.195;0.027
152.90599060058594;0.195;0.009
153.91377019882202;0.203;0.009
154.91760778427124;0.2;-0.031
155.93086767196655;0.206;0.005
156.93267941474915;0.184;0.032
158.1690902709961;0.173;0.005
159.15703916549683;0.17;0.023
160.14761519432068;0.242;0.0
161.13760685920715;0.059;0.041
162.1327097415924;0.187;0.009
163.12155556678772;0.204;-0.009
164.11865496635437;0.184;0.041
165.07489705085754;0.091;0.005
166.02687740325928;0.167;-0.031
166.97482228279114;0.155;0.005
167.962242603302;0.041;0.036
168.92555165290833;0.191;-0.009
