0.000000000000000000e+00;1.965300000000000000e+04;1.000000000000000000e+00;0.000000000000000000e+00
8.014202117919921875e-03;1.950700000000000000e+04;1.000000000000000000e+00;0.000000000000000000e+00
1.528239250183105469e-02;1.951900000000000000e+04;0.000000000000000000e+00;1.000000000000000000e+00
2.255773544311523438e-02;1.946100000000000000e+04;1.000000000000000000e+00;0.000000000000000000e+00
2.982187271118164062e-02;1.950400000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00
3.708577156066894531e-02;1.949400000000000000e+04;1.000000000000000000e+00;0.000000000000000000e+00
4.436182975769042969e-02;1.947300000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00
5.166006088256835938e-02;1.953500000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00
5.893445014953613281e-02;1.949800000000000000e+04;1.000000000000000000e+00;0.000000000000000000e+00
6.620812416076660156e-02;1.949500000000000000e+04;0.000000000000000000e+00;1.000000000000000000e+00
7.347941398620605469e-02;1.953700000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00
8.075404167175292969e-02;1.948700000000000000e+04;1.000000000000000000e+00;0.000000000000000000e+00
8.803105354309082031e-02;1.949700000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00
9.530472755432128906e-02;1.953700000000000000e+04;1.000000000000000000e+00;0.000000000000000000e+00
1.025805473327636719e-01;1.948700000000000000e+04;1.000000000000000000e+00;0.000000000000000000e+00
1.098518371582031250e-01;1.951400000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00
1.171338558197021484e-01;1.952100000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00
1.244065761566162109e-01;1.947800000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00
1.316812038421630859e-01;1.954500000000000000e+04;-1.000000000000000000e+00;0.000000000000000000e+00
1.389586925506591797e-01;1.951000000000000000e+04;0.000000000000000000e+00;1.000000000000000000e+00
1.462330818176269531e-01;1.949300000000000000e+04;0.000000000000000000e+00;-1.000000000000000000e+00
1.535084247589111328e-01;1.953600000000000000e+04;1.000000000000000000e+00;0.000000000000000000e+00
1.607983112335205078e-01;1.947800000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00
1.680743694305419922e-01;1.951600000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00
1.753864288330078125e-01;1.952900000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00
1.826617717742919922e-01;1.947700000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00
1.899356842041015625e-01;1.952500000000000000e+04;1.000000000000000000e+00;0.000000000000000000e+00
1.972298622131347656e-01;1.951100000000000000e+04;1.000000000000000000e+00;0.000000000000000000e+00
2.045030593872070312e-01;1.946800000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00
2.117772102355957031e-01;1.953500000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00
2.190501689910888672e-01;1.948700000000000000e+04;1.000000000000000000e+00;0.000000000000000000e+00
2.263243198394775391e-01;1.948100000000000000e+04;0.000000000000000000e+00;1.000000000000000000e+00
2.335994243621826172e-01;1.952000000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00
2.408704757690429688e-01;1.949400000000000000e+04;-1.000000000000000000e+00;1.000000000000000000e+00
2.481620311737060547e-01;1.949400000000000000e+04;1.000000000000000000e+00;0.000000000000000000e+00
2.554421424865722656e-01;1.954000000000000000e+04;0.000000000000000000e+00;1.000000000000000000e+00
2.627186775207519531e-01;1.946900000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00
2.699949741363525391e-01;1.950700000000000000e+04;1.000000000000000000e+00;0.000000000000000000e+00
2.772827148437500000e-01;1.951100000000000000e+04;0.000000000000000000e+00;-1.000000000000000000e+00
2.845716476440429688e-01;1.947000000000000000e+04;1.000000000000000000e+00;0.000000000000000000e+00
2.918565273284912109e-01;1.954000000000000000e+04;1.000000000000000000e+00;1.000000000000000000e+00
2.991402149200439453e-01;1.948000000000000000e+04;1.000000000000000000e+00;0.000000000000000000e+00
3.064162731170654297e-01;1.949000000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00
3.136901855468750000e-01;1.954900000000000000e+04;1.000000000000000000e+00;0.000000000000000000e+00
3.209729194641113281e-01;1.948400000000000000e+04;0.000000000000000000e+00;1.000000000000000000e+00
3.282482624053955078e-01;1.949600000000000000e+04;0.000000000000000000e+00;-1.000000000000000000e+00
3.355243206024169922e-01;1.951600000000000000e+04;1.000000000000000000e+00;0.000000000000000000e+00
3.428008556365966797e-01;1.947300000000000000e+04;-1.000000000000000000e+00;0.000000000000000000e+00
3.500773906707763672e-01;1.951600000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00
3.573570251464843750e-01;1.951200000000000000e+04;1.000000000000000000e+00;1.000000000000000000e+00
3.646318912506103516e-01;1.947500000000000000e+04;2.000000000000000000e+00;0.000000000000000000e+00
3.719069957733154297e-01;1.953200000000000000e+04;0.000000000000000000e+00;0.000000000000000000e+00
3.792159557342529297e-01;1.949500000000000000e+04;1.000000000000000000e+00;1.000000000000000000e+00
