Time [s];Waga rybacka [kg];pressure_tank
0.0112762451171875;0.001;0.003
0.9000012874603271;-0.005;0.003
1.771219253540039;-0.001;0.007
2.7311995029449463;-0.004;0.003
3.6321516036987305;-0.004;-0.002
4.526635646820068;0.002;-0.051
5.38537335395813;0.004;-0.046
6.22735595703125;0.001;-0.042
7.07262921333313;-0.004;-0.002
7.948527097702026;0.001;-0.006
8.838860273361206;-0.002;0.043
9.632585763931274;0.001;-0.006
10.456540584564209;-0.005;0.048
11.269801616668701;-0.001;-0.006
12.081963062286377;-0.001;-0.002
12.929369926452637;-0.002;-0.011
13.76537823677063;0.004;-0.038
14.62833571434021;-0.007;-0.024
15.512153387069702;0.004;-0.002
16.406450271606445;-0.002;-0.046
17.28191828727722;0.016;0.003
18.15265464782715;0.017;-0.002
19.014325380325317;0.016;-0.002
20.043271780014038;-0.001;0.012
20.929012775421143;0.001;1.844
21.785547971725464;0.019;3.546
22.647793292999268;0.02;5.436
23.482177019119263;0.016;7.747
24.34751844406128;0.039;10.152
25.189436435699463;0.05;16.302
26.069358587265015;0.109;16.32
26.95899987220764;0.137;18.219
27.850629568099976;0.179;19.518
28.780086994171143;0.192;20.965
29.676791429519653;0.227;22.188
30.54155731201172;0.234;23.227
31.378641366958618;0.222;23.545
32.218809366226196;0.213;23.321
33.06560301780701;0.209;23.321
33.90403413772583;0.203;23.325
34.76596641540527;0.204;23.325
35.64005661010742;0.215;23.33
36.503061056137085;0.206;23.424
37.37305045127869;0.215;23.325
38.23607110977173;0.212;23.231
39.12029957771301;0.212;23.339
40.010661125183105;0.222;23.025
40.89362645149231;0.212;23.406
41.78821349143982;0.207;23.33
42.585609674453735;0.209;23.03
43.38189625740051;0.209;23.209
44.35434103012085;0.21;23.066
45.14907717704773;0.215;23.227
45.94397568702698;0.2;23.227
46.74915599822998;0.203;24.23
47.55780601501465;0.218;25.135
48.363412618637085;0.267;26.143
49.22446608543396;0.216;27.348
50.06648302078247;0.256;28.042
50.907055616378784;0.282;28.4
51.75914001464844;0.32;29.059
52.62710618972778;0.345;29.632
53.511903047561646;0.384;30.232
54.40996336936951;0.402;30.743
55.297945737838745;0.409;31.289
56.1649911403656;0.418;31.8
57.00580143928528;0.445;32.485
57.84884309768677;0.464;32.973
58.728681564331055;0.516;33.408
59.620739459991455;0.537;34.004
60.51900243759155;0.544;34.402
61.407708168029785;0.576;34.913
62.30937147140503;0.616;35.343
63.21492624282837;0.596;35.8
64.11451530456543;0.645;36.1
65.0257658958435;0.659;36.624
65.92381548881531;0.675;37.099
66.846022605896;0.686;37.551
67.77967238426208;0.72;37.896
68.71226358413696;0.751;38.411
69.84314179420471;0.772;38.863
70.79942417144775;0.797;39.253
71.76169490814209;0.819;39.625
72.67800259590149;0.842;40.032
73.59905409812927;0.859;40.427
74.51136898994446;0.882;40.754
75.42266273498535;0.905;41.139
76.2998697757721;0.928;41.524
77.19412899017334;0.95;41.829
78.09300208091736;0.968;42.241
78.99636769294739;0.977;42.581
79.9076201915741;1.003;42.93
80.80990648269653;1.024;43.307
81.71135640144348;1.045;43.634
82.6219973564148;1.061;44.037
83.4376311302185;1.078;44.283
84.2506890296936;1.087;44.641
85.07451820373535;1.105;45.049
85.88755011558533;1.128;45.354
86.7029185295105;1.151;45.739
87.54224681854248;1.164;46.008
88.36636590957642;1.179;46.375
89.19221353530884;1.201;46.751
90.02777051925659;1.214;47.154
90.85354375839233;1.229;47.454
91.67883586883545;1.25;47.857
92.52804923057556;1.262;48.27
93.36544847488403;1.28;48.619
94.20363974571228;1.287;48.964
95.22948122024536;1.307;49.358
96.07970380783081;1.327;49.667
96.93842267990112;1.345;50.066
97.81596159934998;1.36;50.357
98.68753719329834;1.375;50.67
99.56892514228821;1.373;50.979
100.43762993812561;1.391;51.275
101.30857968330383;1.405;51.678
102.18971037864685;1.421;51.978
103.06115126609802;1.451;52.283
103.93142771720886;1.449;52.587
104.816410779953;1.458;52.784
105.68925786018372;1.474;53.165
106.56011962890625;1.47;53.385
107.44392800331116;1.477;53.591
108.31465649604797;1.488;53.891
109.18710541725159;1.5;54.092
110.07151818275452;1.515;54.307
110.94503331184387;1.513;54.491
111.8165807723999;1.517;54.693
112.70212769508362;1.534;54.894
113.59439897537231;1.541;55.042
114.47722339630127;1.553;55.1
115.39689373970032;1.556;55.293
116.30344247817993;1.559;55.503
117.21993851661682;1.574;55.606
118.12643480300903;1.587;55.763
119.03294110298157;1.595;55.897
119.95055365562439;1.584;55.844
120.8577766418457;1.584;55.691
121.9626190662384;1.583;55.302
122.87054371833801;1.58;55.342
123.78697395324707;1.583;55.297
124.69511270523071;1.581;55.149
125.61158561706543;1.586;55.096
126.51936435699463;1.602;54.993
127.42749834060669;1.605;54.831
128.34395575523376;1.578;54.796
129.25292086601257;1.58;54.791
130.17274403572083;1.586;54.791
131.08103942871094;1.587;54.787
131.98801684379578;1.596;54.666
132.88904476165771;1.592;54.59
133.79935812950134;1.589;54.5
134.72898411750793;1.599;54.5
135.6612367630005;1.59;54.487
136.5825343132019;1.604;54.478
137.50936007499695;1.589;54.397
138.43949007987976;1.58;54.397
139.36255764961243;1.59;54.388
140.292786359787;1.58;54.298
141.21533274650574;1.58;54.294
142.1474928855896;1.59;54.298
143.07222270965576;1.586;54.222
144.00461387634277;1.59;54.272
145.11694478988647;1.581;54.186
146.03711414337158;1.581;54.101
146.96596884727478;1.589;54.097
147.88824343681335;1.584;54.101
148.81901049613953;1.587;54.092
149.74743556976318;1.589;54.066
150.71679639816284;1.586;54.057
151.6756296157837;1.584;54.016
152.64546990394592;1.587;53.958
153.6312117576599;1.592;53.922
154.62446641921997;1.589;53.895
155.6099910736084;1.581;53.895
156.60382676124573;1.59;53.9
157.58790731430054;1.583;53.806
158.57251715660095;1.59;53.891
159.56971764564514;1.587;53.797
160.5558729171753;1.581;53.801
161.55015778541565;1.59;53.792
162.53655529022217;1.586;53.824
163.53158235549927;1.587;53.797
164.51758861541748;1.586;53.774
165.47952580451965;1.593;53.725
166.4221842288971;1.589;53.698
167.3625247478485;1.592;53.694
168.53036785125732;1.584;53.698
169.49264526367188;1.59;53.591
170.46284365653992;1.586;53.595
171.42391157150269;1.584;53.622
172.39503073692322;1.587;53.595
173.3699495792389;1.584;53.6
174.36431860923767;1.583;53.591
175.35231065750122;1.584;53.595
176.34224820137024;1.589;53.591
