Time [s];Waga rybacka [kg];pressure_tank
0.024417400360107422;-0.003;0.159
0.9927127361297607;0.013;0.088
1.8828730583190918;-0.003;-0.521
2.8043479919433594;-0.003;-0.593
3.679527759552002;-0.006;0.074
4.604105710983276;-0.0;-0.19
5.441216468811035;0.003;-0.781
6.293057203292847;0.879;0.697
7.1505210399627686;-0.003;0.074
8.010218381881714;-0.002;0.074
9.015785455703735;-0.0;-0.365
9.820297718048096;0.004;-0.069
10.650426864624023;-0.006;0.63
11.477201461791992;-0.002;-0.28
12.339718580245972;-0.002;-0.172
13.18368649482727;0.006;0.088
14.025359869003296;-0.0;0.639
14.900859117507935;0.016;0.115
15.770355463027954;0.004;-0.701
16.669007778167725;0.001;-0.526
17.562058925628662;-0.106;0.616
18.436992168426514;-0.202;0.186
19.346407413482666;-0.288;0.683
20.2539165019989;-0.321;1.297
21.126267671585083;-0.373;1.794
21.937176942825317;-0.415;2.215
22.74410367012024;1.221;2.704
23.602747678756714;-0.455;3.196
24.465290546417236;-0.474;3.796
25.330788135528564;-0.476;4.392
26.168013334274292;-0.504;4.804
27.02014398574829;-0.542;5.297
27.881407737731934;-0.545;5.861
28.74764657020569;-0.553;6.408
29.653936862945557;-0.614;7.008
30.551326990127563;-0.614;7.514
31.40461826324463;-0.597;8.025
32.39853358268738;-0.624;8.414
33.24565529823303;-0.617;8.517
34.10753679275513;-0.626;8.517
34.990602254867554;-0.612;8.504
35.87653207778931;-0.605;8.414
36.75133299827576;-0.636;8.316
37.63446664810181;-0.566;8.41
38.50908136367798;-0.452;8.316
39.401711225509644;-0.713;8.32
40.32914400100708;-0.624;8.213
41.256409645080566;-0.373;8.213
42.09765124320984;-0.605;8.217
42.931541442871094;-0.585;8.267
43.773704528808594;-0.58;8.186
44.60662293434143;-0.585;8.217
45.43669819831848;-0.591;8.217
46.2830228805542;-0.58;8.119
47.11801600456238;-0.651;8.114
47.96208357810974;-0.424;8.177
48.82180738449097;-0.232;8.119
49.68721652030945;-2.646;8.119
50.551578760147095;-0.585;8.15
51.403788805007935;-0.588;8.074
52.26003313064575;-0.738;8.119
53.10817551612854;-0.293;8.119
53.952430963516235;0.035;8.052
54.80983877182007;1.889;8.114
55.78149056434631;-0.382;8.02
56.591155767440796;0.165;8.02
57.41173458099365;0.42;7.922
58.25151252746582;-0.47;8.02
59.08789539337158;1.398;8.02
59.93196487426758;2.678;8.016
60.77142310142517;0.031;7.922
61.61638593673706;0.141;7.935
62.45449876785278;0.708;8.016
63.293379068374634;0.344;7.922
64.14186120033264;1.289;7.917
64.9797773361206;2.498;8.02
65.81937885284424;-0.851;8.02
66.66920280456543;-0.802;7.917
67.53134250640869;-0.661;7.917
68.40267419815063;-0.409;7.917
69.26362776756287;-1.077;7.917
70.12455081939697;-0.85;7.814
70.99436831474304;-0.556;8.02
71.86385917663574;1.179;7.922
72.73657941818237;-0.508;7.917
73.60169005393982;-0.542;7.877
74.47444653511047;-0.807;7.868
75.33679938316345;-1.569;7.814
76.20064043998718;-2.341;7.854
77.09446907043457;-1.394;7.823
