;Time;Thrust;BEM_Pressure;N2O_Pressure;N2O_Weight
0;0.0017764568328857422;344;3;-45;-496
1;0.012135744094848633;344;6;22;-467
2;0.022318601608276367;345;3;-21;-497
3;0.03417325019836426;345;3;39;-442
4;0.04609179496765137;334;3;-12;-477
5;0.05596733093261719;343;4;44;-437
6;0.06575536727905273;331;3;-12;-479
7;0.0760338306427002;343;4;42;-436
8;0.08578777313232422;330;2;-8;-479
9;0.09554767608642578;344;3;61;-440
10;0.10534286499023438;333;2;-2;-482
11;0.11511898040771484;344;4;77;-454
12;0.12488627433776855;331;3;-3;-487
13;0.13466835021972656;344;3;85;-469
14;0.14444422721862793;336;3;-6;-492
15;0.15421676635742188;344;4;83;-472
16;0.1640312671661377;336;2;-8;-498
17;0.17387628555297852;345;5;83;-472
18;0.18364834785461426;340;3;-11;-505
19;0.19348978996276855;345;5;80;-473
20;0.2033088207244873;340;3;-14;-510
21;0.21308636665344238;344;5;61;-470
22;0.22286295890808105;343;4;-21;-505
23;0.23264145851135254;345;5;35;-472
24;0.24243998527526855;345;3;-32;-504
25;0.252211332321167;344;6;5;-466
26;0.26204895973205566;346;3;-42;-495
27;0.27182674407958984;344;6;5;-465
28;0.2816324234008789;348;1;-56;-492
29;0.291461706161499;342;5;5;-469
30;0.3012259006500244;347;3;-71;-487
31;0.3109889030456543;341;6;6;-469
32;0.32134222984313965;348;3;-68;-488
33;0.3311498165130615;340;6;7;-465
34;0.3409004211425781;350;3;-76;-486
35;0.35065197944641113;342;5;7;-473
36;0.36045289039611816;353;2;-71;-479
37;0.3702995777130127;341;4;7;-472
38;0.3800797462463379;358;3;-60;-471
39;0.3898482322692871;343;3;9;-471
40;0.3996405601501465;355;0;-49;-469
41;0.4094109535217285;341;4;11;-476
42;0.41918206214904785;358;1;-40;-467
43;0.42902278900146484;341;4;11;-478
44;0.43883562088012695;358;2;-28;-458
45;0.44861268997192383;341;3;10;-479
46;0.4583911895751953;353;2;-10;-458
47;0.46818041801452637;340;3;4;-478
48;0.47795534133911133;357;2;4;-449
49;0.48772621154785156;339;3;2;-472
50;0.4975137710571289;351;2;7;-439
51;0.5072894096374512;340;3;2;-476
52;0.5170660018920898;344;2;12;-435
53;0.5273334980010986;339;4;2;-470
54;0.5381419658660889;359;1;-23;-454
55;0.5488557815551758;344;3;11;-479
56;0.5595648288726807;355;3;-63;-470
57;0.57041335105896;342;6;6;-471
58;0.5813109874725342;348;3;-44;-491
59;0.5920901298522949;345;6;39;-468
60;0.6027743816375732;346;3;-13;-508
61;0.6135213375091553;344;5;83;-471
62;0.6243212223052979;336;3;-3;-492
63;0.6350429058074951;343;4;55;-446
64;0.6457436084747314;330;3;-14;-477
65;0.6564559936523438;345;2;13;-434
66;0.6671957969665527;337;3;3;-475
67;0.6778969764709473;355;0;-12;-451
68;0.6888554096221924;343;3;11;-472
69;0.6996150016784668;355;1;-65;-471
70;0.7103335857391357;342;6;7;-473
71;0.72104811668396;346;3;-53;-494
72;0.7319614887237549;343;5;72;-469
73;0.7433068752288818;339;4;-9;-502
74;0.7540407180786133;344;3;83;-469
75;0.7647743225097656;334;4;-1;-482
76;0.7754580974578857;342;3;35;-435
77;0.7862265110015869;333;3;-5;-476
78;0.7969565391540527;346;1;7;-440
79;0.8076956272125244;340;3;7;-476
80;0.8184115886688232;356;2;-43;-464
81;0.8294787406921387;342;4;8;-477
82;0.8401923179626465;354;2;-76;-477
83;0.8509054183959961;340;5;6;-463
84;0.861644983291626;345;4;-33;-495
85;0.8723742961883545;344;4;64;-469
86;0.8830907344818115;339;3;-10;-505
87;0.8938486576080322;345;5;84;-468
88;0.904649019241333;332;3;-3;-481
89;0.915393590927124;345;2;36;-436
90;0.9261970520019531;332;4;-4;-476
91;0.9369218349456787;346;1;7;-438
